date,kpi_name,kpi_value
2023-03-19,conversions,2.0
2023-03-19,cac,4021.5649999999996
2023-03-20,marketing_spend,10567.019999999999
2023-03-20,conversions,4.0
2023-03-20,cac,2641.7549999999997
2023-03-21,marketing_spend,6453.37
2023-03-21,conversions,3.0
2023-03-21,cac,2151.1233333333334
2023-03-22,marketing_spend,14170.25
2023-03-22,conversions,8.0
2023-03-22,cac,1771.28125
2023-03-23,marketing_spend,11164.87
2023-03-23,conversions,5.0
2023-03-23,cac,2232.974
2023-03-24,marketing_spend,11229.400000000001
2023-03-24,conversions,6.0
2023-03-24,cac,1871.5666666666668
2023-03-25,marketing_spend,11229.03
2023-03-25,conversions,2.0
2023-03-25,cac,5614.515
2023-03-26,marketing_spend,11406.0
2023-03-26,conversions,8.0
2023-03-26,cac,1425.75
2023-03-27,marketing_spend,8893.880000000001
2023-03-27,conversions,5.0
2023-03-27,cac,1778.7760000000003
2023-03-28,marketing_spend,11914.49
2023-03-28,conversions,4.0
2023-03-28,cac,2978.6225
2023-03-29,marketing_spend,12296.66
2023-03-29,conversions,6.0
2023-03-29,cac,2049.443333333333
2023-03-30,marketing_spend,8097.71
2023-03-30,conversions,6.0
2023-03-30,cac,1349.6183333333333
2023-03-31,marketing_spend,9174.6
2023-03-31,conversions,5.0
2023-03-31,cac,1834.92
2023-04-01,marketing_spend,14793.48
2023-04-01,conversions,10.0
2023-04-01,cac,1479.348
2023-04-02,marketing_spend,14107.39
2023-04-02,conversions,6.0
2023-04-02,cac,2351.2316666666666
2023-04-03,marketing_spend,7780.99
2023-04-03,conversions,4.0
2023-04-03,cac,1945.2475
2023-04-04,marketing_spend,10648.849999999999
2023-04-04,conversions,3.0
2023-04-04,cac,3549.6166666666663
2023-04-05,marketing_spend,11814.210000000001
2023-04-05,conversions,1.0
2023-04-05,cac,11814.210000000001
2023-04-06,marketing_spend,11256.57
2023-04-06,conversions,3.0
2023-04-06,cac,3752.19
2023-04-07,marketing_spend,16392.57
2023-04-07,conversions,9.0
2023-04-07,cac,1821.3966666666665
2023-04-08,marketing_spend,14658.75
2023-04-08,conversions,10.0
2023-04-08,cac,1465.875
2023-04-09,marketing_spend,7167.9400000000005
2023-04-09,conversions,1.0
2023-04-09,cac,7167.9400000000005
2023-04-10,marketing_spend,13617.72
2023-04-10,conversions,14.0
2023-04-10,cac,972.6942857142857
2023-04-11,marketing_spend,10477.93
2023-04-11,conversions,3.0
2023-04-11,cac,3492.6433333333334
2023-04-12,marketing_spend,13972.220000000001
2023-04-12,conversions,8.0
2023-04-12,cac,1746.5275000000001
2023-04-13,marketing_spend,9062.16
2023-04-13,conversions,5.0
2023-04-13,cac,1812.432
2023-04-14,marketing_spend,7182.18
2023-04-14,conversions,9.0
2023-04-14,cac,798.02
2023-04-15,marketing_spend,9614.92
2023-04-15,conversions,5.0
2023-04-15,cac,1922.984
2023-04-16,marketing_spend,7206.59
2023-04-16,conversions,2.0
2023-04-16,cac,3603.295
2023-04-17,marketing_spend,10514.869999999999
2023-04-17,conversions,1.0
2023-04-17,cac,10514.869999999999
2023-04-18,marketing_spend,11610.0
2023-04-18,conversions,5.0
2023-04-18,cac,2322.0
2023-04-19,marketing_spend,6837.57
2023-04-19,conversions,5.0
2023-04-19,cac,1367.514
2023-04-20,marketing_spend,12209.49
2023-04-20,conversions,6.0
2023-04-20,cac,2034.915
2023-04-21,marketing_spend,13537.7
2023-04-21,conversions,4.0
2023-04-21,cac,3384.425
2023-04-22,marketing_spend,8515.41
2023-04-22,conversions,1.0
2023-04-22,cac,8515.41
2023-04-23,marketing_spend,13059.8
2023-04-23,conversions,9.0
2023-04-23,cac,1451.0888888888887
2023-04-24,marketing_spend,11573.75
2023-04-24,conversions,3.0
2023-04-24,cac,3857.9166666666665
2023-04-25,marketing_spend,14851.91
2023-04-25,conversions,3.0
2023-04-25,cac,4950.636666666666
2023-04-26,marketing_spend,13453.85
2023-04-26,conversions,14.0
2023-04-26,cac,960.9892857142858
2023-04-27,marketing_spend,10452.7
2023-04-27,conversions,4.0
2023-04-27,cac,2613.175
2023-04-28,marketing_spend,8553.46
2023-04-28,conversions,6.0
2023-04-28,cac,1425.5766666666666
2023-04-29,marketing_spend,9613.15
2023-04-29,conversions,3.0
2023-04-29,cac,3204.383333333333
2023-04-30,marketing_spend,12589.779999999999
2023-04-30,conversions,9.0
2023-04-30,cac,1398.8644444444444
2023-05-01,marketing_spend,12831.76
2023-05-01,conversions,8.0
2023-05-01,cac,1603.97
2023-05-02,marketing_spend,10128.88
2023-05-02,conversions,6.0
2023-05-02,cac,1688.1466666666665
2023-05-03,marketing_spend,14167.919999999998
2023-05-03,conversions,4.0
2023-05-03,cac,3541.9799999999996
2023-05-04,marketing_spend,11974.98
2023-05-04,conversions,7.0
2023-05-04,cac,1710.7114285714285
2023-05-05,marketing_spend,9884.869999999999
2023-05-05,conversions,1.0
2023-05-05,cac,9884.869999999999
2023-05-06,marketing_spend,8707.67
2023-05-06,conversions,7.0
2023-05-06,cac,1243.952857142857
2023-05-07,marketing_spend,7715.7
2023-05-07,conversions,3.0
2023-05-07,cac,2571.9
2023-05-08,marketing_spend,11346.16
2023-05-08,conversions,12.0
2023-05-08,cac,945.5133333333333
2023-05-09,marketing_spend,9900.12
2023-05-09,conversions,7.0
2023-05-09,cac,1414.3028571428572
2023-05-10,marketing_spend,9770.14
2023-05-10,conversions,2.0
2023-05-10,cac,4885.07
2023-05-11,marketing_spend,7338.33
2023-05-11,conversions,2.0
2023-05-11,cac,3669.165
2023-05-12,marketing_spend,12598.369999999999
2023-05-12,conversions,5.0
2023-05-12,cac,2519.674
2023-05-13,marketing_spend,13468.15
2023-05-13,conversions,15.0
2023-05-13,cac,897.8766666666667
2023-05-14,marketing_spend,12503.7
2023-05-14,conversions,2.0
2023-05-14,cac,6251.85
2023-05-15,marketing_spend,13438.99
2023-05-15,conversions,10.0
2023-05-15,cac,1343.899
2023-05-16,marketing_spend,9816.279999999999
2023-05-16,conversions,8.0
2023-05-16,cac,1227.0349999999999
2023-05-17,marketing_spend,11685.95
2023-05-17,conversions,6.0
2023-05-17,cac,1947.6583333333335
2023-05-18,marketing_spend,11141.029999999999
2023-05-18,conversions,3.0
2023-05-18,cac,3713.6766666666663
2023-05-19,marketing_spend,16492.34
2023-05-19,conversions,7.0
2023-05-19,cac,2356.0485714285714
2023-05-20,marketing_spend,10758.39
2023-05-20,conversions,8.0
2023-05-20,cac,1344.79875
2023-05-21,marketing_spend,7998.3
2023-05-21,conversions,3.0
2023-05-21,cac,2666.1
2023-05-22,marketing_spend,10901.29
2023-05-22,conversions,2.0
2023-05-22,cac,5450.645
2023-05-23,marketing_spend,6993.1
2023-05-23,conversions,0.0
2023-05-23,cac,0.0
2023-05-24,marketing_spend,9741.48
2023-05-24,conversions,3.0
2023-05-24,cac,3247.16
2023-05-25,marketing_spend,10712.71
2023-05-25,conversions,0.0
2023-05-25,cac,0.0
2023-05-26,marketing_spend,7252.21
2023-05-26,conversions,1.0
2023-05-26,cac,7252.21
2023-05-27,marketing_spend,8788.2
2023-05-27,conversions,4.0
2023-05-27,cac,2197.05
2023-05-28,marketing_spend,11815.18
2023-05-28,conversions,6.0
2023-05-28,cac,1969.1966666666667
2023-05-29,marketing_spend,9800.380000000001
2023-05-29,conversions,1.0
2023-05-29,cac,9800.380000000001
2023-05-30,marketing_spend,16174.99
2023-05-30,conversions,8.0
2023-05-30,cac,2021.87375
2023-05-31,marketing_spend,8860.21
2023-05-31,conversions,2.0
2023-05-31,cac,4430.105
2023-06-01,marketing_spend,9701.310000000001
2023-06-01,conversions,2.0
2023-06-01,cac,4850.655000000001
2023-06-02,marketing_spend,10093.380000000001
2023-06-02,conversions,8.0
2023-06-02,cac,1261.6725000000001
2023-06-03,marketing_spend,13526.01
2023-06-03,conversions,3.0
2023-06-03,cac,4508.67
2023-06-04,marketing_spend,10730.79
2023-06-04,conversions,7.0
2023-06-04,cac,1532.97
2023-06-05,marketing_spend,13974.01
2023-06-05,conversions,8.0
2023-06-05,cac,1746.75125
2023-06-06,marketing_spend,11894.44
2023-06-06,conversions,2.0
2023-06-06,cac,5947.22
2023-06-07,marketing_spend,11428.9
2023-06-07,conversions,3.0
2023-06-07,cac,3809.633333333333
2023-06-08,marketing_spend,11312.33
2023-06-08,conversions,2.0
2023-06-08,cac,5656.165
2023-06-09,marketing_spend,9421.61
2023-06-09,conversions,3.0
2023-06-09,cac,3140.536666666667
2023-06-10,marketing_spend,10829.23
2023-06-10,conversions,4.0
2023-06-10,cac,2707.3075
2023-06-11,marketing_spend,10310.48
2023-06-11,conversions,5.0
2023-06-11,cac,2062.096
2023-06-12,marketing_spend,13161.93
2023-06-12,conversions,5.0
2023-06-12,cac,2632.386
2023-06-13,marketing_spend,8442.83
2023-06-13,conversions,3.0
2023-06-13,cac,2814.2766666666666
2023-06-14,marketing_spend,12918.34
2023-06-14,conversions,1.0
2023-06-14,cac,12918.34
2023-06-15,marketing_spend,12367.19
2023-06-15,conversions,4.0
2023-06-15,cac,3091.7975
2023-06-16,marketing_spend,7368.82
2023-06-16,conversions,1.0
2023-06-16,cac,7368.82
2023-06-17,marketing_spend,12161.16
2023-06-17,conversions,5.0
2023-06-17,cac,2432.232
2023-06-18,marketing_spend,10770.4
2023-06-18,conversions,9.0
2023-06-18,cac,1196.711111111111
2023-06-19,marketing_spend,11798.15
2023-06-19,conversions,10.0
2023-06-19,cac,1179.815
2023-06-20,marketing_spend,13154.220000000001
2023-06-20,conversions,12.0
2023-06-20,cac,1096.1850000000002
2023-06-21,marketing_spend,13674.43
2023-06-21,conversions,9.0
2023-06-21,cac,1519.381111111111
2023-06-22,marketing_spend,10643.38
2023-06-22,conversions,8.0
2023-06-22,cac,1330.4225
2023-06-23,marketing_spend,6970.13
2023-06-23,conversions,0.0
2023-06-23,cac,0.0
2023-06-24,marketing_spend,9515.82
2023-06-24,conversions,7.0
2023-06-24,cac,1359.402857142857
2023-06-25,marketing_spend,8034.5599999999995
2023-06-25,conversions,2.0
2023-06-25,cac,4017.2799999999997
2023-06-26,marketing_spend,7759.320000000001
2023-06-26,conversions,3.0
2023-06-26,cac,2586.44
2023-06-27,marketing_spend,7604.79
2023-06-27,conversions,5.0
2023-06-27,cac,1520.958
2023-06-28,marketing_spend,16623.88
2023-06-28,conversions,6.0
2023-06-28,cac,2770.646666666667
2023-06-29,marketing_spend,10774.89
2023-06-29,conversions,8.0
2023-06-29,cac,1346.86125
2023-06-30,marketing_spend,11735.779999999999
2023-06-30,conversions,7.0
2023-06-30,cac,1676.5399999999997
2023-07-01,marketing_spend,13932.39
2023-07-01,conversions,9.0
2023-07-01,cac,1548.0433333333333
2023-07-02,marketing_spend,10001.77
2023-07-02,conversions,8.0
2023-07-02,cac,1250.22125
2023-07-03,marketing_spend,9056.06
2023-07-03,conversions,6.0
2023-07-03,cac,1509.3433333333332
2023-07-04,marketing_spend,5013.27
2023-07-04,conversions,0.0
2023-07-04,cac,0.0
2023-07-05,marketing_spend,9396.74
2023-07-05,conversions,4.0
2023-07-05,cac,2349.185
2023-07-06,marketing_spend,7492.25
2023-07-06,conversions,3.0
2023-07-06,cac,2497.4166666666665
2023-07-07,marketing_spend,9948.71
2023-07-07,conversions,5.0
2023-07-07,cac,1989.7419999999997
2023-07-08,marketing_spend,17172.879999999997
2023-07-08,conversions,10.0
2023-07-08,cac,1717.2879999999998
2023-07-09,marketing_spend,15593.769999999999
2023-07-09,conversions,14.0
2023-07-09,cac,1113.8407142857143
2023-07-10,marketing_spend,14231.34
2023-07-10,conversions,7.0
2023-07-10,cac,2033.0485714285714
2023-07-11,marketing_spend,9309.89
2023-07-11,conversions,3.0
2023-07-11,cac,3103.2966666666666
2023-07-12,marketing_spend,11188.68
2023-07-12,conversions,4.0
2023-07-12,cac,2797.17
2023-07-13,marketing_spend,13079.8
2023-07-13,conversions,6.0
2023-07-13,cac,2179.9666666666667
2023-07-14,marketing_spend,11494.6
2023-07-14,conversions,8.0
2023-07-14,cac,1436.825
2023-07-15,marketing_spend,15617.32
2023-07-15,conversions,11.0
2023-07-15,cac,1419.7563636363636
2023-07-16,marketing_spend,14065.39
2023-07-16,conversions,6.0
2023-07-16,cac,2344.2316666666666
2023-07-17,marketing_spend,10471.14
2023-07-17,conversions,2.0
2023-07-17,cac,5235.57
2023-07-18,marketing_spend,11201.67
2023-07-18,conversions,5.0
2023-07-18,cac,2240.334
2023-07-19,marketing_spend,9084.45
2023-07-19,conversions,3.0
2023-07-19,cac,3028.15
2023-07-20,marketing_spend,10844.59
2023-07-20,conversions,3.0
2023-07-20,cac,3614.8633333333332
2023-07-21,marketing_spend,14546.59
2023-07-21,conversions,4.0
2023-07-21,cac,3636.6475
2023-07-22,marketing_spend,11001.88
2023-07-22,conversions,11.0
2023-07-22,cac,1000.170909090909
2023-07-23,marketing_spend,6735.0599999999995
2023-07-23,conversions,1.0
2023-07-23,cac,6735.0599999999995
2023-07-24,marketing_spend,12932.61
2023-07-24,conversions,2.0
2023-07-24,cac,6466.305
2023-07-25,marketing_spend,9295.89
2023-07-25,conversions,2.0
2023-07-25,cac,4647.945
2023-07-26,marketing_spend,12137.07
2023-07-26,conversions,9.0
2023-07-26,cac,1348.5633333333333
2023-07-27,marketing_spend,14326.77
2023-07-27,conversions,7.0
2023-07-27,cac,2046.6814285714286
2023-07-28,marketing_spend,10232.96
2023-07-28,conversions,4.0
2023-07-28,cac,2558.24
2023-07-29,marketing_spend,13208.66
2023-07-29,conversions,6.0
2023-07-29,cac,2201.443333333333
2023-07-30,marketing_spend,10599.89
2023-07-30,conversions,3.0
2023-07-30,cac,3533.2966666666666
2023-07-31,marketing_spend,6896.0
2023-07-31,conversions,2.0
2023-07-31,cac,3448.0
2023-08-01,marketing_spend,8038.110000000001
2023-08-01,conversions,4.0
2023-08-01,cac,2009.5275000000001
2023-08-02,marketing_spend,11038.45
2023-08-02,conversions,5.0
2023-08-02,cac,2207.69
2023-08-03,marketing_spend,10712.05
2023-08-03,conversions,7.0
2023-08-03,cac,1530.292857142857
2023-08-04,marketing_spend,9915.83
2023-08-04,conversions,2.0
2023-08-04,cac,4957.915
2023-08-05,marketing_spend,9521.84
2023-08-05,conversions,2.0
2023-08-05,cac,4760.92
2023-08-06,marketing_spend,9739.54
2023-08-06,conversions,4.0
2023-08-06,cac,2434.885
2023-08-07,marketing_spend,12232.25
2023-08-07,conversions,4.0
2023-08-07,cac,3058.0625
2023-08-08,marketing_spend,13451.51
2023-08-08,conversions,4.0
2023-08-08,cac,3362.8775
2023-08-09,marketing_spend,11984.64
2023-08-09,conversions,5.0
2023-08-09,cac,2396.928
2023-08-10,marketing_spend,9669.36
2023-08-10,conversions,7.0
2023-08-10,cac,1381.337142857143
2023-08-11,marketing_spend,12223.8
2023-08-11,conversions,6.0
2023-08-11,cac,2037.3
2023-08-12,marketing_spend,11438.77
2023-08-12,conversions,5.0
2023-08-12,cac,2287.754
2023-08-13,marketing_spend,5367.1900000000005
2023-08-13,conversions,1.0
2023-08-13,cac,5367.1900000000005
2023-08-14,marketing_spend,10398.08
2023-08-14,conversions,4.0
2023-08-14,cac,2599.52
2023-08-15,marketing_spend,8777.65
2023-08-15,conversions,1.0
2023-08-15,cac,8777.65
2023-08-16,marketing_spend,11289.42
2023-08-16,conversions,6.0
2023-08-16,cac,1881.57
2023-08-17,marketing_spend,11322.41
2023-08-17,conversions,5.0
2023-08-17,cac,2264.482
2023-08-18,marketing_spend,13421.25
2023-08-18,conversions,5.0
2023-08-18,cac,2684.25
2023-08-19,marketing_spend,8175.65
2023-08-19,conversions,1.0
2023-08-19,cac,8175.65
2023-08-20,marketing_spend,9159.3
2023-08-20,conversions,4.0
2023-08-20,cac,2289.825
2023-08-21,marketing_spend,11087.97
2023-08-21,conversions,5.0
2023-08-21,cac,2217.594
2023-08-22,marketing_spend,6781.01
2023-08-22,conversions,2.0
2023-08-22,cac,3390.505
2023-08-23,marketing_spend,10097.42
2023-08-23,conversions,4.0
2023-08-23,cac,2524.355
2023-08-24,marketing_spend,13645.14
2023-08-24,conversions,4.0
2023-08-24,cac,3411.285
2023-08-25,marketing_spend,14087.57
2023-08-25,conversions,6.0
2023-08-25,cac,2347.9283333333333
2023-08-26,marketing_spend,13394.41
2023-08-26,conversions,3.0
2023-08-26,cac,4464.803333333333
2023-08-27,marketing_spend,16321.32
2023-08-27,conversions,7.0
2023-08-27,cac,2331.617142857143
2023-08-28,marketing_spend,10753.54
2023-08-28,conversions,3.0
2023-08-28,cac,3584.513333333334
2023-08-29,marketing_spend,11077.39
2023-08-29,conversions,5.0
2023-08-29,cac,2215.478
2023-08-30,marketing_spend,12641.189999999999
2023-08-30,conversions,8.0
2023-08-30,cac,1580.1487499999998
2023-08-31,marketing_spend,13278.92
2023-08-31,conversions,6.0
2023-08-31,cac,2213.153333333333
2023-09-01,marketing_spend,8850.41
2023-09-01,conversions,3.0
2023-09-01,cac,2950.1366666666668
2023-09-02,marketing_spend,8371.48
2023-09-02,conversions,4.0
2023-09-02,cac,2092.87
2023-09-03,marketing_spend,15359.61
2023-09-03,conversions,8.0
2023-09-03,cac,1919.95125
2023-09-04,marketing_spend,10389.25
2023-09-04,conversions,3.0
2023-09-04,cac,3463.0833333333335
2023-09-05,marketing_spend,10713.45
2023-09-05,conversions,3.0
2023-09-05,cac,3571.15
2023-09-06,marketing_spend,11778.8
2023-09-06,conversions,4.0
2023-09-06,cac,2944.7
2023-09-07,marketing_spend,8028.91
2023-09-07,conversions,3.0
2023-09-07,cac,2676.3033333333333
2023-09-08,marketing_spend,11359.61
2023-09-08,conversions,8.0
2023-09-08,cac,1419.95125
2023-09-09,marketing_spend,10352.54
2023-09-09,conversions,8.0
2023-09-09,cac,1294.0675
2023-09-10,marketing_spend,10387.55
2023-09-10,conversions,3.0
2023-09-10,cac,3462.5166666666664
2023-09-11,marketing_spend,12241.720000000001
2023-09-11,conversions,4.0
2023-09-11,cac,3060.4300000000003
2023-09-12,marketing_spend,13211.04
2023-09-12,conversions,6.0
2023-09-12,cac,2201.84
2023-09-13,marketing_spend,9808.96
2023-09-13,conversions,2.0
2023-09-13,cac,4904.48
2023-09-14,marketing_spend,13344.35
2023-09-14,conversions,7.0
2023-09-14,cac,1906.3357142857144
2023-09-15,marketing_spend,8853.029999999999
2023-09-15,conversions,4.0
2023-09-15,cac,2213.2574999999997
2023-09-16,marketing_spend,10288.48
2023-09-16,conversions,5.0
2023-09-16,cac,2057.696
2023-09-17,marketing_spend,9531.58
2023-09-17,conversions,4.0
2023-09-17,cac,2382.895
2023-09-18,marketing_spend,13943.26
2023-09-18,conversions,7.0
2023-09-18,cac,1991.8942857142858
2023-09-19,marketing_spend,8728.08
2023-09-19,conversions,1.0
2023-09-19,cac,8728.08
2023-09-20,marketing_spend,10338.09
2023-09-20,conversions,4.0
2023-09-20,cac,2584.5225
2023-09-21,marketing_spend,11469.57
2023-09-21,conversions,2.0
2023-09-21,cac,5734.785
2023-09-22,marketing_spend,9700.74
2023-09-22,conversions,8.0
2023-09-22,cac,1212.5925
2023-09-23,marketing_spend,12626.09
2023-09-23,conversions,3.0
2023-09-23,cac,4208.696666666667
2023-09-24,marketing_spend,6450.37
2023-09-24,conversions,1.0
2023-09-24,cac,6450.37
2023-09-25,marketing_spend,9190.51
2023-09-25,conversions,2.0
2023-09-25,cac,4595.255
2023-09-26,marketing_spend,10885.900000000001
2023-09-26,conversions,8.0
2023-09-26,cac,1360.7375000000002
2023-09-27,marketing_spend,9181.83
2023-09-27,conversions,8.0
2023-09-27,cac,1147.72875
2023-09-28,marketing_spend,8735.64
2023-09-28,conversions,1.0
2023-09-28,cac,8735.64
2023-09-29,marketing_spend,7971.9
2023-09-29,conversions,5.0
2023-09-29,cac,1594.3799999999999
2023-09-30,marketing_spend,13883.51
2023-09-30,conversions,5.0
2023-09-30,cac,2776.702
2023-10-01,marketing_spend,9320.02
2023-10-01,conversions,1.0
2023-10-01,cac,9320.02
2023-10-02,marketing_spend,8969.529999999999
2023-10-02,conversions,3.0
2023-10-02,cac,2989.843333333333
2023-10-03,marketing_spend,11627.74
2023-10-03,conversions,10.0
2023-10-03,cac,1162.774
2023-10-04,marketing_spend,15000.24
2023-10-04,conversions,10.0
2023-10-04,cac,1500.024
2023-10-05,marketing_spend,13844.06
2023-10-05,conversions,8.0
2023-10-05,cac,1730.5075
2023-10-06,marketing_spend,6317.5599999999995
2023-10-06,conversions,3.0
2023-10-06,cac,2105.853333333333
2023-10-07,marketing_spend,5905.11
2023-10-07,conversions,1.0
2023-10-07,cac,5905.11
2023-10-08,marketing_spend,5681.87
2023-10-08,conversions,1.0
2023-10-08,cac,5681.87
2023-10-09,marketing_spend,12144.27
2023-10-09,conversions,8.0
2023-10-09,cac,1518.03375
2023-10-10,marketing_spend,7105.49
2023-10-10,conversions,3.0
2023-10-10,cac,2368.4966666666664
2023-10-11,marketing_spend,14696.849999999999
2023-10-11,conversions,11.0
2023-10-11,cac,1336.0772727272727
2023-10-12,marketing_spend,9080.65
2023-10-12,conversions,6.0
2023-10-12,cac,1513.4416666666666
2023-10-13,marketing_spend,8776.18
2023-10-13,conversions,4.0
2023-10-13,cac,2194.045
2023-10-14,marketing_spend,14427.27
2023-10-14,conversions,14.0
2023-10-14,cac,1030.5192857142858
2023-10-15,marketing_spend,9751.17
2023-10-15,conversions,3.0
2023-10-15,cac,3250.39
2023-10-16,marketing_spend,12283.760000000002
2023-10-16,conversions,3.0
2023-10-16,cac,4094.5866666666675
2023-10-17,marketing_spend,13069.31
2023-10-17,conversions,2.0
2023-10-17,cac,6534.655
2023-10-18,marketing_spend,8674.380000000001
2023-10-18,conversions,3.0
2023-10-18,cac,2891.4600000000005
2023-10-19,marketing_spend,17143.83
2023-10-19,conversions,17.0
2023-10-19,cac,1008.4605882352943
2023-10-20,marketing_spend,16112.11
2023-10-20,conversions,9.0
2023-10-20,cac,1790.2344444444445
2023-10-21,marketing_spend,7890.17
2023-10-21,conversions,4.0
2023-10-21,cac,1972.5425
2023-10-22,marketing_spend,10002.51
2023-10-22,conversions,4.0
2023-10-22,cac,2500.6275
2023-10-23,marketing_spend,13166.039999999999
2023-10-23,conversions,9.0
2023-10-23,cac,1462.8933333333332
2023-10-24,marketing_spend,12815.710000000001
2023-10-24,conversions,6.0
2023-10-24,cac,2135.951666666667
2023-10-25,marketing_spend,14659.69
2023-10-25,conversions,6.0
2023-10-25,cac,2443.2816666666668
2023-10-26,marketing_spend,9847.220000000001
2023-10-26,conversions,5.0
2023-10-26,cac,1969.4440000000002
2023-10-27,marketing_spend,10877.619999999999
2023-10-27,conversions,7.0
2023-10-27,cac,1553.945714285714
2023-10-28,marketing_spend,9580.48
2023-10-28,conversions,2.0
2023-10-28,cac,4790.24
2023-10-29,marketing_spend,12469.62
2023-10-29,conversions,5.0
2023-10-29,cac,2493.924
2023-10-30,marketing_spend,7627.349999999999
2023-10-30,conversions,4.0
2023-10-30,cac,1906.8374999999999
2023-10-31,marketing_spend,8463.1
2023-10-31,conversions,9.0
2023-10-31,cac,940.3444444444444
2023-11-01,marketing_spend,10361.34
2023-11-01,conversions,2.0
2023-11-01,cac,5180.67
2023-11-02,marketing_spend,12774.44
2023-11-02,conversions,6.0
2023-11-02,cac,2129.0733333333333
2023-11-03,marketing_spend,6203.96
2023-11-03,conversions,2.0
2023-11-03,cac,3101.98
2023-11-04,marketing_spend,15029.74
2023-11-04,conversions,6.0
2023-11-04,cac,2504.9566666666665
2023-11-05,marketing_spend,8164.799999999999
2023-11-05,conversions,4.0
2023-11-05,cac,2041.1999999999998
2023-11-06,marketing_spend,14321.34
2023-11-06,conversions,8.0
2023-11-06,cac,1790.1675
2023-11-07,marketing_spend,8600.51
2023-11-07,conversions,5.0
2023-11-07,cac,1720.102
2023-11-08,marketing_spend,10061.79
2023-11-08,conversions,3.0
2023-11-08,cac,3353.9300000000003
2023-11-09,marketing_spend,11049.14
2023-11-09,conversions,2.0
2023-11-09,cac,5524.57
2023-11-10,marketing_spend,11830.55
2023-11-10,conversions,9.0
2023-11-10,cac,1314.5055555555555
2023-11-11,marketing_spend,7566.280000000001
2023-11-11,conversions,2.0
2023-11-11,cac,3783.1400000000003
2023-11-12,marketing_spend,13075.45
2023-11-12,conversions,10.0
2023-11-12,cac,1307.545
2023-11-13,marketing_spend,12477.06
2023-11-13,conversions,8.0
2023-11-13,cac,1559.6325
2023-11-14,marketing_spend,11562.75
2023-11-14,conversions,5.0
2023-11-14,cac,2312.55
2023-11-15,marketing_spend,8396.119999999999
2023-11-15,conversions,4.0
2023-11-15,cac,2099.0299999999997
2023-11-16,marketing_spend,8052.889999999999
2023-11-16,conversions,3.0
2023-11-16,cac,2684.2966666666666
2023-11-17,marketing_spend,8450.85
2023-11-17,conversions,2.0
2023-11-17,cac,4225.425
2023-11-18,marketing_spend,14127.720000000001
2023-11-18,conversions,5.0
2023-11-18,cac,2825.5440000000003
2023-11-19,marketing_spend,13283.060000000001
2023-11-19,conversions,5.0
2023-11-19,cac,2656.612
2023-11-20,marketing_spend,10610.75
2023-11-20,conversions,5.0
2023-11-20,cac,2122.15
2023-11-21,marketing_spend,10725.18
2023-11-21,conversions,2.0
2023-11-21,cac,5362.59
2023-11-22,marketing_spend,10520.14
2023-11-22,conversions,6.0
2023-11-22,cac,1753.3566666666666
2023-11-23,marketing_spend,14687.0
2023-11-23,conversions,3.0
2023-11-23,cac,4895.666666666667
2023-11-24,marketing_spend,11811.41
2023-11-24,conversions,7.0
2023-11-24,cac,1687.3442857142857
2023-11-25,marketing_spend,9253.32
2023-11-25,conversions,2.0
2023-11-25,cac,4626.66
2023-11-26,marketing_spend,12632.93
2023-11-26,conversions,11.0
2023-11-26,cac,1148.4481818181819
2023-11-27,marketing_spend,11788.34
2023-11-27,conversions,3.0
2023-11-27,cac,3929.4466666666667
2023-11-28,marketing_spend,9382.56
2023-11-28,conversions,4.0
2023-11-28,cac,2345.64
2023-11-29,marketing_spend,9288.09
2023-11-29,conversions,4.0
2023-11-29,cac,2322.0225
2023-11-30,marketing_spend,12570.68
2023-11-30,conversions,5.0
2023-11-30,cac,2514.136
2023-12-01,marketing_spend,9543.990000000002
2023-12-01,conversions,2.0
2023-12-01,cac,4771.995000000001
2023-12-02,marketing_spend,9372.54
2023-12-02,conversions,3.0
2023-12-02,cac,3124.1800000000003
2023-12-03,marketing_spend,11882.18
2023-12-03,conversions,1.0
2023-12-03,cac,11882.18
2023-12-04,marketing_spend,12843.18
2023-12-04,conversions,5.0
2023-12-04,cac,2568.636
2023-12-05,marketing_spend,7954.89
2023-12-05,conversions,1.0
2023-12-05,cac,7954.89
2023-12-06,marketing_spend,9409.24
2023-12-06,conversions,6.0
2023-12-06,cac,1568.2066666666667
2023-12-07,marketing_spend,7827.3
2023-12-07,conversions,3.0
2023-12-07,cac,2609.1
2023-12-08,marketing_spend,7426.83
2023-12-08,conversions,4.0
2023-12-08,cac,1856.7075
2023-12-09,marketing_spend,14086.86
2023-12-09,conversions,6.0
2023-12-09,cac,2347.81
2023-12-10,marketing_spend,11222.76
2023-12-10,conversions,5.0
2023-12-10,cac,2244.552
2023-12-11,marketing_spend,8920.11
2023-12-11,conversions,2.0
2023-12-11,cac,4460.055
2023-12-12,marketing_spend,16036.83
2023-12-12,conversions,9.0
2023-12-12,cac,1781.87
2023-12-13,marketing_spend,12668.84
2023-12-13,conversions,4.0
2023-12-13,cac,3167.21
2023-12-14,marketing_spend,12775.15
2023-12-14,conversions,6.0
2023-12-14,cac,2129.1916666666666
2023-12-15,marketing_spend,11322.86
2023-12-15,conversions,1.0
2023-12-15,cac,11322.86
2023-12-16,marketing_spend,11507.119999999999
2023-12-16,conversions,6.0
