date,product_id,opening_stock,restock_qty,sold_qty,closing_stock,stockout_flag,unit_cost,inventory_value,cogs,on_hand_qty,days_since_last_sale
2024-02-09,P00011,85,0,2,83,0,2568.64,213197.12,5137.28,83,-326
2024-02-09,P00012,82,0,0,82,0,2759.84,226306.88,0.0,82,-315
2024-02-09,P00013,49,0,2,47,0,1591.13,74783.11,3182.26,47,-323
2024-02-09,P00014,105,0,3,102,0,1558.0,158916.0,4674.0,102,-321
2024-02-09,P00015,92,0,0,92,0,2016.06,185477.52,0.0,92,-302
2024-02-09,P00016,30,0,2,28,0,1216.09,34050.52,2432.18,28,-321
2024-02-09,P00017,39,0,0,39,0,2648.28,103282.92,0.0,39,-322
2024-02-09,P00018,100,0,0,100,0,1328.99,132899.0,0.0,100,-320
2024-02-09,P00019,23,0,3,20,0,322.92,6458.400000000001,968.76,20,-320
2024-02-09,P00020,43,0,2,41,0,745.08,30548.28,1490.16,41,-326
2024-02-09,P00021,72,0,3,69,0,602.22,41553.18,1806.66,69,-324
2024-02-09,P00022,38,0,0,38,0,758.73,28831.74,0.0,38,-311
2024-02-09,P00023,91,0,0,91,0,604.8,55036.8,0.0,91,-319
2024-02-09,P00024,90,0,0,90,0,338.12,30430.8,0.0,90,-323
2024-02-09,P00025,94,0,2,92,0,1739.53,160036.76,3479.06,92,-324
2024-02-09,P00026,35,0,0,35,0,1112.72,38945.2,0.0,35,-319
2024-02-09,P00027,36,0,0,36,0,1197.77,43119.72,0.0,36,-324
2024-02-09,P00028,81,0,0,81,0,3625.16,293637.96,0.0,81,-322
2024-02-09,P00029,109,0,0,109,0,1657.67,180686.03,0.0,109,-325
2024-02-09,P00030,95,0,0,95,0,778.75,73981.25,0.0,95,-322
2024-02-09,P00031,82,0,0,82,0,471.55,38667.1,0.0,82,-324
2024-02-09,P00032,78,0,0,78,0,386.3,30131.4,0.0,78,-310
2024-02-09,P00033,39,0,0,39,0,818.19,31909.410000000003,0.0,39,-322
2024-02-09,P00034,99,0,0,99,0,2216.38,219421.62,0.0,99,-318
2024-02-09,P00035,33,0,4,29,0,645.94,18732.26,2583.76,29,-305
2024-02-09,P00036,83,0,1,82,0,990.96,81258.72,990.96,82,-322
2024-02-09,P00037,34,0,4,30,0,485.74,14572.2,1942.96,30,-320
2024-02-09,P00038,37,0,0,37,0,1418.42,52481.54,0.0,37,-326
2024-02-09,P00039,89,0,0,89,0,809.06,72006.34,0.0,89,-323
2024-02-09,P00040,60,0,0,60,0,3241.22,194473.2,0.0,60,-323
2024-02-09,P00041,106,0,0,106,0,637.28,67551.68,0.0,106,-317
2024-02-09,P00042,94,0,1,93,0,1421.08,132160.44,1421.08,93,-310
2024-02-09,P00043,106,0,0,106,0,1502.72,159288.32,0.0,106,-326
2024-02-09,P00044,47,0,0,47,0,1831.42,86076.74,0.0,47,-326
2024-02-09,P00045,50,0,0,50,0,800.05,40002.5,0.0,50,-323
2024-02-09,P00046,85,0,0,85,0,909.14,77276.9,0.0,85,-325
2024-02-09,P00047,61,0,0,61,0,3883.7,236905.7,0.0,61,-326
2024-02-09,P00048,107,0,3,104,0,905.52,94174.08,2716.56,104,-325
2024-02-09,P00049,36,0,0,36,0,3776.8,135964.80000000002,0.0,36,-323
2024-02-09,P00050,94,0,1,93,0,878.02,81655.86,878.02,93,-326
2024-02-10,P00001,105,0,0,105,0,3440.14,361214.7,0.0,105,-321
2024-02-10,P00002,60,0,0,60,0,1259.97,75598.2,0.0,60,-322
2024-02-10,P00003,26,0,2,24,0,912.38,21897.12,1824.76,24,-325
2024-02-10,P00004,102,0,0,102,0,811.12,82734.24,0.0,102,-325
2024-02-10,P00005,90,0,0,90,0,502.64,45237.6,0.0,90,-316
2024-02-10,P00006,75,0,0,75,0,405.25,30393.75,0.0,75,-325
2024-02-10,P00007,34,0,0,34,0,1830.66,62242.44,0.0,34,-325
2024-02-10,P00008,32,0,0,32,0,3018.56,96593.92,0.0,32,-325
2024-02-10,P00009,23,0,5,18,0,1667.07,30007.26,8335.35,18,-315
2024-02-10,P00010,110,0,0,110,0,463.6,50996.0,0.0,110,-316
2024-02-10,P00011,83,0,0,83,0,2568.64,213197.12,0.0,83,-325
2024-02-10,P00012,82,0,0,82,0,2759.84,226306.88,0.0,82,-314
2024-02-10,P00013,47,0,2,45,0,1591.13,71600.85,3182.26,45,-322
2024-02-10,P00014,102,0,0,102,0,1558.0,158916.0,0.0,102,-320
2024-02-10,P00015,92,0,0,92,0,2016.06,185477.52,0.0,92,-301
2024-02-10,P00016,28,0,0,28,0,1216.09,34050.52,0.0,28,-320
2024-02-10,P00017,39,0,0,39,0,2648.28,103282.92,0.0,39,-321
2024-02-10,P00018,100,0,1,99,0,1328.99,131570.01,1328.99,99,-319
2024-02-10,P00019,20,0,3,17,0,322.92,5489.64,968.76,17,-319
2024-02-10,P00020,41,0,0,41,0,745.08,30548.28,0.0,41,-325
2024-02-10,P00021,69,0,0,69,0,602.22,41553.18,0.0,69,-323
2024-02-10,P00022,38,0,0,38,0,758.73,28831.74,0.0,38,-310
2024-02-10,P00023,91,0,2,89,0,604.8,53827.2,1209.6,89,-318
2024-02-10,P00024,90,0,0,90,0,338.12,30430.8,0.0,90,-322
2024-02-10,P00025,92,0,0,92,0,1739.53,160036.76,0.0,92,-323
2024-02-10,P00026,35,0,2,33,0,1112.72,36719.76,2225.44,33,-318
2024-02-10,P00027,36,0,5,31,0,1197.77,37130.87,5988.85,31,-323
2024-02-10,P00028,81,0,1,80,0,3625.16,290012.8,3625.16,80,-321
2024-02-10,P00029,109,0,0,109,0,1657.67,180686.03,0.0,109,-324
2024-02-10,P00030,95,0,2,93,0,778.75,72423.75,1557.5,93,-321
2024-02-10,P00031,82,0,3,79,0,471.55,37252.45,1414.65,79,-323
2024-02-10,P00032,78,0,0,78,0,386.3,30131.4,0.0,78,-309
2024-02-10,P00033,39,0,0,39,0,818.19,31909.410000000003,0.0,39,-321
2024-02-10,P00034,99,0,0,99,0,2216.38,219421.62,0.0,99,-317
2024-02-10,P00035,29,0,0,29,0,645.94,18732.26,0.0,29,-304
2024-02-10,P00036,82,0,0,82,0,990.96,81258.72,0.0,82,-321
2024-02-10,P00037,30,0,2,28,0,485.74,13600.72,971.48,28,-319
2024-02-10,P00038,37,0,3,34,0,1418.42,48226.28,4255.26,34,-325
2024-02-10,P00039,89,0,2,87,0,809.06,70388.22,1618.12,87,-322
2024-02-10,P00040,60,0,2,58,0,3241.22,187990.76,6482.44,58,-322
2024-02-10,P00041,106,0,0,106,0,637.28,67551.68,0.0,106,-316
2024-02-10,P00042,93,0,3,90,0,1421.08,127897.2,4263.24,90,-309
2024-02-10,P00043,106,0,2,104,0,1502.72,156282.88,3005.44,104,-325
2024-02-10,P00044,47,0,2,45,0,1831.42,82413.90000000001,3662.84,45,-325
2024-02-10,P00045,50,0,3,47,0,800.05,37602.35,2400.15,47,-322
2024-02-10,P00046,85,0,0,85,0,909.14,77276.9,0.0,85,-324
2024-02-10,P00047,61,0,0,61,0,3883.7,236905.7,0.0,61,-325
2024-02-10,P00048,104,0,0,104,0,905.52,94174.08,0.0,104,-324
2024-02-10,P00049,36,0,0,36,0,3776.8,135964.80000000002,0.0,36,-322
2024-02-10,P00050,93,0,0,93,0,878.02,81655.86,0.0,93,-325
2024-02-11,P00001,105,0,0,105,0,3440.14,361214.7,0.0,105,-320
2024-02-11,P00002,60,0,3,57,0,1259.97,71818.29000000001,3779.91,57,-321
2024-02-11,P00003,24,0,1,23,0,912.38,20984.74,912.38,23,-324
2024-02-11,P00004,102,0,0,102,0,811.12,82734.24,0.0,102,-324
2024-02-11,P00005,90,0,0,90,0,502.64,45237.6,0.0,90,-315
2024-02-11,P00006,75,0,2,73,0,405.25,29583.25,810.5,73,-324
2024-02-11,P00007,34,0,0,34,0,1830.66,62242.44,0.0,34,-324
2024-02-11,P00008,32,0,1,31,0,3018.56,93575.36,3018.56,31,-324
2024-02-11,P00009,18,0,0,18,0,1667.07,30007.26,0.0,18,-314
2024-02-11,P00010,110,0,1,109,0,463.6,50532.4,463.6,109,-315
2024-02-11,P00011,83,0,3,80,0,2568.64,205491.2,7705.92,80,-324
2024-02-11,P00012,82,0,1,81,0,2759.84,223547.04,2759.84,81,-313
2024-02-11,P00013,45,0,0,45,0,1591.13,71600.85,0.0,45,-321
2024-02-11,P00014,102,0,0,102,0,1558.0,158916.0,0.0,102,-319
2024-02-11,P00015,92,0,0,92,0,2016.06,185477.52,0.0,92,-300
2024-02-11,P00016,28,0,3,25,0,1216.09,30402.25,3648.27,25,-319
2024-02-11,P00017,39,0,6,33,0,2648.28,87393.24,15889.68,33,-320
2024-02-11,P00018,99,0,0,99,0,1328.99,131570.01,0.0,99,-318
2024-02-11,P00019,17,0,0,17,0,322.92,5489.64,0.0,17,-318
2024-02-11,P00020,41,0,0,41,0,745.08,30548.28,0.0,41,-324
2024-02-11,P00021,69,0,2,67,0,602.22,40348.740000000005,1204.44,67,-322
2024-02-11,P00022,38,0,0,38,0,758.73,28831.74,0.0,38,-309
2024-02-11,P00023,89,0,0,89,0,604.8,53827.2,0.0,89,-317
2024-02-11,P00024,90,0,0,90,0,338.12,30430.8,0.0,90,-321
2024-02-11,P00025,92,0,2,90,0,1739.53,156557.7,3479.06,90,-322
2024-02-11,P00026,33,0,2,31,0,1112.72,34494.32,2225.44,31,-317
2024-02-11,P00027,31,0,0,31,0,1197.77,37130.87,0.0,31,-322
2024-02-11,P00028,80,0,0,80,0,3625.16,290012.8,0.0,80,-320
2024-02-11,P00029,109,0,1,108,0,1657.67,179028.36000000002,1657.67,108,-323
2024-02-11,P00030,93,0,3,90,0,778.75,70087.5,2336.25,90,-320
2024-02-11,P00031,79,0,0,79,0,471.55,37252.45,0.0,79,-322
2024-02-11,P00032,78,0,3,75,0,386.3,28972.5,1158.9,75,-308
2024-02-11,P00033,39,0,0,39,0,818.19,31909.410000000003,0.0,39,-320
2024-02-11,P00034,99,0,0,99,0,2216.38,219421.62,0.0,99,-316
2024-02-11,P00035,29,0,3,26,0,645.94,16794.440000000002,1937.82,26,-303
2024-02-11,P00036,82,0,1,81,0,990.96,80267.76000000001,990.96,81,-320
2024-02-11,P00037,28,0,0,28,0,485.74,13600.72,0.0,28,-318
2024-02-11,P00038,34,0,0,34,0,1418.42,48226.28,0.0,34,-324
2024-02-11,P00039,87,0,1,86,0,809.06,69579.15999999999,809.06,86,-321
2024-02-11,P00040,58,0,1,57,0,3241.22,184749.54,3241.22,57,-321
2024-02-11,P00041,106,0,0,106,0,637.28,67551.68,0.0,106,-315
2024-02-11,P00042,90,0,0,90,0,1421.08,127897.2,0.0,90,-308
2024-02-11,P00043,104,0,0,104,0,1502.72,156282.88,0.0,104,-324
2024-02-11,P00044,45,0,0,45,0,1831.42,82413.90000000001,0.0,45,-324
2024-02-11,P00045,47,0,0,47,0,800.05,37602.35,0.0,47,-321
2024-02-11,P00046,85,0,3,82,0,909.14,74549.48,2727.42,82,-323
2024-02-11,P00047,61,0,2,59,0,3883.7,229138.3,7767.4,59,-324
2024-02-11,P00048,104,0,2,102,0,905.52,92363.04,1811.04,102,-323
2024-02-11,P00049,36,0,0,36,0,3776.8,135964.80000000002,0.0,36,-321
2024-02-11,P00050,93,0,0,93,0,878.02,81655.86,0.0,93,-324
2024-02-12,P00001,105,0,0,105,0,3440.14,361214.7,0.0,105,-319
2024-02-12,P00002,57,0,0,57,0,1259.97,71818.29000000001,0.0,57,-320
2024-02-12,P00003,23,0,0,23,0,912.38,20984.74,0.0,23,-323
2024-02-12,P00004,102,0,5,97,0,811.12,78678.64,4055.6,97,-323
2024-02-12,P00005,90,0,0,90,0,502.64,45237.6,0.0,90,-314
2024-02-12,P00006,73,0,0,73,0,405.25,29583.25,0.0,73,-323
2024-02-12,P00007,34,0,0,34,0,1830.66,62242.44,0.0,34,-323
2024-02-12,P00008,31,0,3,28,0,3018.56,84519.68,9055.68,28,-323
2024-02-12,P00009,18,0,3,15,0,1667.07,25006.05,5001.21,15,-313
2024-02-12,P00010,109,0,0,109,0,463.6,50532.4,0.0,109,-314
2024-02-12,P00011,80,0,2,78,0,2568.64,200353.92,5137.28,78,-323
2024-02-12,P00012,81,0,2,79,0,2759.84,218027.36,5519.68,79,-312
2024-02-12,P00013,45,0,0,45,0,1591.13,71600.85,0.0,45,-320
2024-02-12,P00014,102,0,3,99,0,1558.0,154242.0,4674.0,99,-318
2024-02-12,P00015,92,0,0,92,0,2016.06,185477.52,0.0,92,-299
2024-02-12,P00016,25,0,0,25,0,1216.09,30402.25,0.0,25,-318
2024-02-12,P00017,33,0,0,33,0,2648.28,87393.24,0.0,33,-319
2024-02-12,P00018,99,0,2,97,0,1328.99,128912.03,2657.98,97,-317
2024-02-12,P00019,17,0,0,17,0,322.92,5489.64,0.0,17,-317
2024-02-12,P00020,41,0,0,41,0,745.08,30548.28,0.0,41,-323
2024-02-12,P00021,67,0,0,67,0,602.22,40348.740000000005,0.0,67,-321
2024-02-12,P00022,38,0,6,32,0,758.73,24279.36,4552.38,32,-308
2024-02-12,P00023,89,0,1,88,0,604.8,53222.4,604.8,88,-316
2024-02-12,P00024,90,0,2,88,0,338.12,29754.56,676.24,88,-320
2024-02-12,P00025,90,0,0,90,0,1739.53,156557.7,0.0,90,-321
2024-02-12,P00026,31,0,0,31,0,1112.72,34494.32,0.0,31,-316
2024-02-12,P00027,31,0,0,31,0,1197.77,37130.87,0.0,31,-321
2024-02-12,P00028,80,0,0,80,0,3625.16,290012.8,0.0,80,-319
2024-02-12,P00029,108,0,0,108,0,1657.67,179028.36000000002,0.0,108,-322
2024-02-12,P00030,90,0,4,86,0,778.75,66972.5,3115.0,86,-319
2024-02-12,P00031,79,0,0,79,0,471.55,37252.45,0.0,79,-321
2024-02-12,P00032,75,0,1,74,0,386.3,28586.2,386.3,74,-307
2024-02-12,P00033,39,0,0,39,0,818.19,31909.410000000003,0.0,39,-319
2024-02-12,P00034,99,0,0,99,0,2216.38,219421.62,0.0,99,-315
2024-02-12,P00035,26,0,3,23,0,645.94,14856.62,1937.82,23,-302
2024-02-12,P00036,81,0,3,78,0,990.96,77294.88,2972.88,78,-319
2024-02-12,P00037,28,0,0,28,0,485.74,13600.72,0.0,28,-317
2024-02-12,P00038,34,0,0,34,0,1418.42,48226.28,0.0,34,-323
2024-02-12,P00039,86,0,0,86,0,809.06,69579.15999999999,0.0,86,-320
2024-02-12,P00040,57,0,0,57,0,3241.22,184749.54,0.0,57,-320
2024-02-12,P00041,106,0,0,106,0,637.28,67551.68,0.0,106,-314
2024-02-12,P00042,90,0,3,87,0,1421.08,123633.96,4263.24,87,-307
2024-02-12,P00043,104,0,2,102,0,1502.72,153277.44,3005.44,102,-323
2024-02-12,P00044,45,0,0,45,0,1831.42,82413.90000000001,0.0,45,-323
2024-02-12,P00045,47,0,2,45,0,800.05,36002.25,1600.1,45,-320
2024-02-12,P00046,82,0,2,80,0,909.14,72731.2,1818.28,80,-322
2024-02-12,P00047,59,0,0,59,0,3883.7,229138.3,0.0,59,-323
2024-02-12,P00048,102,0,2,100,0,905.52,90552.0,1811.04,100,-322
2024-02-12,P00049,36,0,2,34,0,3776.8,128411.2,7553.6,34,-320
2024-02-12,P00050,93,0,2,91,0,878.02,79899.81999999999,1756.04,91,-323
2024-02-13,P00001,105,0,0,105,0,3440.14,361214.7,0.0,105,-318
2024-02-13,P00002,57,0,3,54,0,1259.97,68038.38,3779.91,54,-319
2024-02-13,P00003,23,0,0,23,0,912.38,20984.74,0.0,23,-322
2024-02-13,P00004,97,0,0,97,0,811.12,78678.64,0.0,97,-322
2024-02-13,P00005,90,0,0,90,0,502.64,45237.6,0.0,90,-313
2024-02-13,P00006,73,0,0,73,0,405.25,29583.25,0.0,73,-322
2024-02-13,P00007,34,0,0,34,0,1830.66,62242.44,0.0,34,-322
2024-02-13,P00008,28,0,0,28,0,3018.56,84519.68,0.0,28,-322
2024-02-13,P00009,15,0,0,15,0,1667.07,25006.05,0.0,15,-312
2024-02-13,P00010,109,0,0,109,0,463.6,50532.4,0.0,109,-313
2024-02-13,P00011,78,0,2,76,0,2568.64,195216.64,5137.28,76,-322
2024-02-13,P00012,79,0,0,79,0,2759.84,218027.36,0.0,79,-311
2024-02-13,P00013,45,0,3,42,0,1591.13,66827.46,4773.39,42,-319
2024-02-13,P00014,99,0,0,99,0,1558.0,154242.0,0.0,99,-317
2024-02-13,P00015,92,0,0,92,0,2016.06,185477.52,0.0,92,-298
2024-02-13,P00016,25,0,1,24,0,1216.09,29186.16,1216.09,24,-317
2024-02-13,P00017,33,0,0,33,0,2648.28,87393.24,0.0,33,-318
2024-02-13,P00018,97,0,0,97,0,1328.99,128912.03,0.0,97,-316
2024-02-13,P00019,17,0,0,17,0,322.92,5489.64,0.0,17,-316
2024-02-13,P00020,41,0,3,38,0,745.08,28313.04,2235.24,38,-322
2024-02-13,P00021,67,0,0,67,0,602.22,40348.740000000005,0.0,67,-320
2024-02-13,P00022,32,0,0,32,0,758.73,24279.36,0.0,32,-307
2024-02-13,P00023,88,0,0,88,0,604.8,53222.4,0.0,88,-315
2024-02-13,P00024,88,0,1,87,0,338.12,29416.44,338.12,87,-319
2024-02-13,P00025,90,0,5,85,0,1739.53,147860.05,8697.65,85,-320
2024-02-13,P00026,31,0,0,31,0,1112.72,34494.32,0.0,31,-315
2024-02-13,P00027,31,0,0,31,0,1197.77,37130.87,0.0,31,-320
2024-02-13,P00028,80,0,0,80,0,3625.16,290012.8,0.0,80,-318
2024-02-13,P00029,108,0,3,105,0,1657.67,174055.35,4973.01,105,-321
2024-02-13,P00030,86,0,0,86,0,778.75,66972.5,0.0,86,-318
2024-02-13,P00031,79,0,2,77,0,471.55,36309.35,943.1,77,-320
2024-02-13,P00032,74,0,0,74,0,386.3,28586.2,0.0,74,-306
2024-02-13,P00033,39,0,0,39,0,818.19,31909.410000000003,0.0,39,-318
2024-02-13,P00034,99,0,0,99,0,2216.38,219421.62,0.0,99,-314
2024-02-13,P00035,23,0,0,23,0,645.94,14856.62,0.0,23,-301
2024-02-13,P00036,78,0,0,78,0,990.96,77294.88,0.0,78,-318
2024-02-13,P00037,28,0,0,28,0,485.74,13600.72,0.0,28,-316
2024-02-13,P00038,34,0,5,29,0,1418.42,41134.18,7092.1,29,-322
2024-02-13,P00039,86,0,6,80,0,809.06,64724.8,4854.36,80,-319
2024-02-13,P00040,57,0,0,57,0,3241.22,184749.54,0.0,57,-319
2024-02-13,P00041,106,0,0,106,0,637.28,67551.68,0.0,106,-313
2024-02-13,P00042,87,0,0,87,0,1421.08,123633.96,0.0,87,-306
2024-02-13,P00043,102,0,1,101,0,1502.72,151774.72,1502.72,101,-322
2024-02-13,P00044,45,0,0,45,0,1831.42,82413.90000000001,0.0,45,-322
2024-02-13,P00045,45,0,0,45,0,800.05,36002.25,0.0,45,-319
2024-02-13,P00046,80,0,0,80,0,909.14,72731.2,0.0,80,-321
2024-02-13,P00047,59,0,6,53,0,3883.7,205836.1,23302.2,53,-322
2024-02-13,P00048,100,0,0,100,0,905.52,90552.0,0.0,100,-321
2024-02-13,P00049,34,0,0,34,0,3776.8,128411.2,0.0,34,-319
2024-02-13,P00050,91,0,3,88,0,878.02,77265.76,2634.06,88,-322
2024-02-14,P00001,105,0,3,102,0,3440.14,350894.28,10320.42,102,-317
2024-02-14,P00002,54,0,1,53,0,1259.97,66778.41,1259.97,53,-318
2024-02-14,P00003,23,0,3,20,0,912.38,18247.6,2737.14,20,-321
2024-02-14,P00004,97,0,2,95,0,811.12,77056.4,1622.24,95,-321
2024-02-14,P00005,90,0,0,90,0,502.64,45237.6,0.0,90,-312
2024-02-14,P00006,73,0,0,73,0,405.25,29583.25,0.0,73,-321
2024-02-14,P00007,34,0,0,34,0,1830.66,62242.44,0.0,34,-321
2024-02-14,P00008,28,0,0,28,0,3018.56,84519.68,0.0,28,-321
2024-02-14,P00009,15,0,0,15,0,1667.07,25006.05,0.0,15,-311
2024-02-14,P00010,109,0,0,109,0,463.6,50532.4,0.0,109,-312
2024-02-14,P00011,76,0,3,73,0,2568.64,187510.72,7705.92,73,-321
2024-02-14,P00012,79,0,0,79,0,2759.84,218027.36,0.0,79,-310
2024-02-14,P00013,42,0,1,41,0,1591.13,65236.33,1591.13,41,-318
2024-02-14,P00014,99,0,6,93,0,1558.0,144894.0,9348.0,93,-316
2024-02-14,P00015,92,0,3,89,0,2016.06,179429.34,6048.18,89,-297
2024-02-14,P00016,24,0,0,24,0,1216.09,29186.16,0.0,24,-316
2024-02-14,P00017,33,0,2,31,0,2648.28,82096.68000000001,5296.56,31,-317
2024-02-14,P00018,97,0,0,97,0,1328.99,128912.03,0.0,97,-315
2024-02-14,P00019,17,0,0,17,0,322.92,5489.64,0.0,17,-315
2024-02-14,P00020,38,0,0,38,0,745.08,28313.04,0.0,38,-321
2024-02-14,P00021,67,0,2,65,0,602.22,39144.3,1204.44,65,-319
2024-02-14,P00022,32,0,2,30,0,758.73,22761.9,1517.46,30,-306
2024-02-14,P00023,88,0,0,88,0,604.8,53222.4,0.0,88,-314
2024-02-14,P00024,87,0,0,87,0,338.12,29416.44,0.0,87,-318
2024-02-14,P00025,85,0,0,85,0,1739.53,147860.05,0.0,85,-319
2024-02-14,P00026,31,0,0,31,0,1112.72,34494.32,0.0,31,-314
2024-02-14,P00027,31,0,0,31,0,1197.77,37130.87,0.0,31,-319
2024-02-14,P00028,80,0,0,80,0,3625.16,290012.8,0.0,80,-317
2024-02-14,P00029,105,0,3,102,0,1657.67,169082.34,4973.01,102,-320
2024-02-14,P00030,86,0,0,86,0,778.75,66972.5,0.0,86,-317
2024-02-14,P00031,77,0,0,77,0,471.55,36309.35,0.0,77,-319
2024-02-14,P00032,74,0,0,74,0,386.3,28586.2,0.0,74,-305
2024-02-14,P00033,39,0,0,39,0,818.19,31909.410000000003,0.0,39,-317
2024-02-14,P00034,99,0,0,99,0,2216.38,219421.62,0.0,99,-313
2024-02-14,P00035,23,0,0,23,0,645.94,14856.62,0.0,23,-300
2024-02-14,P00036,78,0,0,78,0,990.96,77294.88,0.0,78,-317
2024-02-14,P00037,28,0,0,28,0,485.74,13600.72,0.0,28,-315
2024-02-14,P00038,29,0,2,27,0,1418.42,38297.34,2836.84,27,-321
2024-02-14,P00039,80,0,0,80,0,809.06,64724.8,0.0,80,-318
2024-02-14,P00040,57,0,0,57,0,3241.22,184749.54,0.0,57,-318
2024-02-14,P00041,106,0,0,106,0,637.28,67551.68,0.0,106,-312
2024-02-14,P00042,87,0,0,87,0,1421.08,123633.96,0.0,87,-305
2024-02-14,P00043,101,0,0,101,0,1502.72,151774.72,0.0,101,-321
2024-02-14,P00044,45,0,0,45,0,1831.42,82413.90000000001,0.0,45,-321
2024-02-14,P00045,45,0,0,45,0,800.05,36002.25,0.0,45,-318
2024-02-14,P00046,80,0,0,80,0,909.14,72731.2,0.0,80,-320
2024-02-14,P00047,53,0,3,50,0,3883.7,194185.0,11651.1,50,-321
2024-02-14,P00048,100,0,0,100,0,905.52,90552.0,0.0,100,-320
2024-02-14,P00049,34,0,2,32,0,3776.8,120857.6,7553.6,32,-318
2024-02-14,P00050,88,0,0,88,0,878.02,77265.76,0.0,88,-321
2024-02-15,P00001,102,0,2,100,0,3440.14,344014.0,6880.28,100,-316
2024-02-15,P00002,53,0,3,50,0,1259.97,62998.5,3779.91,50,-317
2024-02-15,P00003,20,0,0,20,0,912.38,18247.6,0.0,20,-320
2024-02-15,P00004,95,0,0,95,0,811.12,77056.4,0.0,95,-320
2024-02-15,P00005,90,0,4,86,0,502.64,43227.04,2010.56,86,-311
2024-02-15,P00006,73,0,10,63,0,405.25,25530.75,4052.5,63,-320
2024-02-15,P00007,34,0,5,29,0,1830.66,53089.14,9153.3,29,-320
2024-02-15,P00008,28,0,0,28,0,3018.56,84519.68,0.0,28,-320
2024-02-15,P00009,15,0,0,15,0,1667.07,25006.05,0.0,15,-310
2024-02-15,P00010,109,0,5,104,0,463.6,48214.4,2318.0,104,-311
2024-02-15,P00011,73,0,3,70,0,2568.64,179804.8,7705.92,70,-320
2024-02-15,P00012,79,0,0,79,0,2759.84,218027.36,0.0,79,-309
2024-02-15,P00013,41,0,2,39,0,1591.13,62054.07000000001,3182.26,39,-317
2024-02-15,P00014,93,0,0,93,0,1558.0,144894.0,0.0,93,-315
2024-02-15,P00015,89,0,0,89,0,2016.06,179429.34,0.0,89,-296
2024-02-15,P00016,24,0,6,18,0,1216.09,21889.62,7296.539999999999,18,-315
2024-02-15,P00017,31,0,0,31,0,2648.28,82096.68000000001,0.0,31,-316
2024-02-15,P00018,97,0,3,94,0,1328.99,124925.06,3986.97,94,-314
2024-02-15,P00019,17,0,3,14,0,322.92,4520.88,968.76,14,-314
2024-02-15,P00020,38,0,0,38,0,745.08,28313.04,0.0,38,-320
2024-02-15,P00021,65,0,0,65,0,602.22,39144.3,0.0,65,-318
2024-02-15,P00022,30,0,1,29,0,758.73,22003.17,758.73,29,-305
2024-02-15,P00023,88,0,2,86,0,604.8,52012.8,1209.6,86,-313
2024-02-15,P00024,87,0,1,86,0,338.12,29078.32,338.12,86,-317
2024-02-15,P00025,85,0,1,84,0,1739.53,146120.52,1739.53,84,-318
2024-02-15,P00026,31,0,0,31,0,1112.72,34494.32,0.0,31,-313
2024-02-15,P00027,31,0,0,31,0,1197.77,37130.87,0.0,31,-318
2024-02-15,P00028,80,0,3,77,0,3625.16,279137.32,10875.48,77,-316
2024-02-15,P00029,102,0,1,101,0,1657.67,167424.67,1657.67,101,-319
2024-02-15,P00030,86,0,0,86,0,778.75,66972.5,0.0,86,-316
2024-02-15,P00031,77,0,6,71,0,471.55,33480.05,2829.3,71,-318
2024-02-15,P00032,74,0,6,68,0,386.3,26268.4,2317.8,68,-304
2024-02-15,P00033,39,0,6,33,0,818.19,27000.27,4909.14,33,-316
2024-02-15,P00034,99,0,0,99,0,2216.38,219421.62,0.0,99,-312
2024-02-15,P00035,23,0,0,23,0,645.94,14856.62,0.0,23,-299
2024-02-15,P00036,78,0,3,75,0,990.96,74322.0,2972.88,75,-316
2024-02-15,P00037,28,0,0,28,0,485.74,13600.72,0.0,28,-314
2024-02-15,P00038,27,0,0,27,0,1418.42,38297.34,0.0,27,-320
2024-02-15,P00039,80,0,1,79,0,809.06,63915.74,809.06,79,-317
2024-02-15,P00040,57,0,0,57,0,3241.22,184749.54,0.0,57,-317
2024-02-15,P00041,106,0,0,106,0,637.28,67551.68,0.0,106,-311
2024-02-15,P00042,87,0,1,86,0,1421.08,122212.88,1421.08,86,-304
2024-02-15,P00043,101,0,0,101,0,1502.72,151774.72,0.0,101,-320
2024-02-15,P00044,45,0,0,45,0,1831.42,82413.90000000001,0.0,45,-320
2024-02-15,P00045,45,0,0,45,0,800.05,36002.25,0.0,45,-317
2024-02-15,P00046,80,0,0,80,0,909.14,72731.2,0.0,80,-319
2024-02-15,P00047,50,0,0,50,0,3883.7,194185.0,0.0,50,-320
2024-02-15,P00048,100,0,3,97,0,905.52,87835.44,2716.56,97,-319
2024-02-15,P00049,32,0,3,29,0,3776.8,109527.2,11330.4,29,-317
2024-02-15,P00050,88,0,0,88,0,878.02,77265.76,0.0,88,-320
2024-02-16,P00001,100,0,0,100,0,3440.14,344014.0,0.0,100,-315
2024-02-16,P00002,50,0,4,46,0,1259.97,57958.62,5039.88,46,-316
2024-02-16,P00003,20,0,0,20,0,912.38,18247.6,0.0,20,-319
2024-02-16,P00004,95,0,0,95,0,811.12,77056.4,0.0,95,-319
2024-02-16,P00005,86,0,0,86,0,502.64,43227.04,0.0,86,-310
2024-02-16,P00006,63,0,4,59,0,405.25,23909.75,1621.0,59,-319
2024-02-16,P00007,29,0,3,26,0,1830.66,47597.16,5491.9800000000005,26,-319
