order_id,order_date,product_id,customer_id,order_value,quantity,fulfilled
ORD-20245,2023-08-10,P00033,C01098,12344.547,3,False
ORD-20246,2023-08-10,P00121,C00852,24388.856,4,False
ORD-20247,2023-08-10,P00062,C00145,19470.63,4,False
ORD-20248,2023-08-11,P00109,C00038,13261.44,2,False
ORD-20249,2023-08-11,P00043,C00251,24069.84,4,False
ORD-20250,2023-08-11,P00125,C00104,24583.0,5,False
ORD-20251,2023-08-11,P00034,C00720,21494.94,3,False
ORD-20252,2023-08-11,P00100,C00284,39568.11749999999,5,False
ORD-20253,2023-08-11,P00087,C00991,12230.22,2,False
ORD-20254,2023-08-11,P00043,C00147,24069.84,4,False
ORD-20255,2023-08-11,P00116,C00968,3566.88,1,False
ORD-20256,2023-08-11,P00145,C00850,12061.665,5,False
ORD-20257,2023-08-11,P00036,C00067,4450.75,5,False
ORD-20258,2023-08-11,P00012,C00849,22413.25,5,False
ORD-20259,2023-08-11,P00083,C00106,12914.6,2,False
ORD-20260,2023-08-11,P00035,C00125,3385.57,1,False
ORD-20261,2023-08-11,P00120,C00022,61428.88,5,False
ORD-20262,2023-08-11,P00071,C00553,41683.07399999999,4,False
ORD-20263,2023-08-11,P00051,C00531,14909.87,4,False
ORD-20264,2023-08-11,P00109,C00084,21218.304000000004,4,False
ORD-20265,2023-08-11,P00112,C01020,4143.9,2,False
ORD-20266,2023-08-11,P00061,C00836,5034.2,5,False
ORD-20267,2023-08-11,P00058,C00423,14604.012,4,False
ORD-20268,2023-08-11,P00086,C00535,27033.865,5,False
ORD-20269,2023-08-11,P00095,C00619,22954.64,4,False
ORD-20270,2023-08-12,P00115,C00249,10126.24,4,False
ORD-20271,2023-08-12,P00142,C01174,2316.75,1,False
ORD-20272,2023-08-12,P00060,C01152,1707.4530000000002,3,False
ORD-20273,2023-08-12,P00126,C01081,23907.42,3,False
ORD-20274,2023-08-12,P00033,C00996,4331.42,1,False
ORD-20275,2023-08-12,P00108,C00984,26378.745,5,False
ORD-20276,2023-08-12,P00114,C00143,13463.172,4,False
ORD-20277,2023-08-12,P00032,C00779,35419.167,3,False
ORD-20278,2023-08-12,P00033,C00781,11694.834,3,False
ORD-20279,2023-08-12,P00026,C01175,4839.0,2,False
ORD-20280,2023-08-12,P00101,C00980,18058.96,1,False
ORD-20281,2023-08-13,P00105,C00572,968.37,1,False
ORD-20282,2023-08-13,P00052,C00634,22284.95,5,False
ORD-20283,2023-08-13,P00133,C01009,8930.25,5,False
ORD-20284,2023-08-13,P00045,C00060,1239.84,2,False
ORD-20285,2023-08-13,P00039,C00080,6924.78,4,False
ORD-20286,2023-08-13,P00109,C00347,26522.88,4,False
ORD-20287,2023-08-13,P00058,C00842,16226.68,4,False
ORD-20288,2023-08-13,P00110,C00640,5221.8,1,False
ORD-20289,2023-08-13,P00046,C00404,5224.85,1,False
ORD-20290,2023-08-13,P00020,C00326,15772.920000000002,3,False
ORD-20291,2023-08-13,P00047,C00625,12896.010000000002,5,False
ORD-20292,2023-08-13,P00045,C00232,1102.08,2,False
ORD-20293,2023-08-13,P00087,C00892,6115.11,1,False
ORD-20294,2023-08-13,P00086,C00459,17074.02,3,False
ORD-20295,2023-08-13,P00095,C00102,5451.727,1,False
ORD-20296,2023-08-13,P00127,C00260,6684.24,2,False
ORD-20297,2023-08-13,P00116,C00073,10700.64,3,False
ORD-20298,2023-08-13,P00050,C00112,10081.664,2,False
ORD-20299,2023-08-13,P00127,C00461,6015.816,2,False
ORD-20300,2023-08-13,P00044,C00075,10751.25,5,False
ORD-20301,2023-08-13,P00005,C00486,15422.05,5,False
ORD-20302,2023-08-13,P00069,C00329,4344.08,1,False
ORD-20303,2023-08-13,P00061,C01183,4027.36,4,False
ORD-20304,2023-08-13,P00144,C00093,22407.84,4,False
ORD-20305,2023-08-14,P00109,C00097,19892.16,3,False
ORD-20306,2023-08-14,P00008,C00007,4389.02,2,False
ORD-20307,2023-08-14,P00104,C00093,16459.24,4,False
ORD-20308,2023-08-14,P00111,C00746,6483.64,4,False
ORD-20309,2023-08-14,P00070,C00839,60934.08,3,False
ORD-20310,2023-08-14,P00044,C00494,2150.25,1,False
ORD-20311,2023-08-14,P00102,C00979,29917.125,5,False
ORD-20312,2023-08-14,P00009,C01009,10349.52,3,False
ORD-20313,2023-08-14,P00052,C01061,17827.96,4,False
ORD-20314,2023-08-14,P00061,C00094,1912.996,2,False
ORD-20315,2023-08-14,P00040,C00997,8463.88,4,False
ORD-20316,2023-08-14,P00078,C01151,25339.050000000003,5,False
ORD-20317,2023-08-14,P00044,C00744,2042.7375,1,False
ORD-20318,2023-08-14,P00006,C00539,6995.214000000001,3,False
ORD-20319,2023-08-15,P00061,C01099,3020.52,3,False
ORD-20320,2023-08-15,P00084,C00939,3029.24,4,False
ORD-20321,2023-08-15,P00069,C00286,8688.16,2,False
ORD-20322,2023-08-15,P00042,C00741,28083.85,5,False
ORD-20323,2023-08-15,P00119,C00916,71559.84,4,False
ORD-20324,2023-08-15,P00093,C00413,8289.522,2,False
ORD-20325,2023-08-15,P00038,C00975,6237.711,1,False
ORD-20326,2023-08-15,P00006,C00797,2461.279,1,False
ORD-20327,2023-08-15,P00109,C00188,29838.24,5,False
ORD-20328,2023-08-15,P00114,C00508,6731.586,2,False
ORD-20329,2023-08-15,P00020,C00419,10515.28,2,False
ORD-20330,2023-08-15,P00136,C00859,56101.5,5,False
ORD-20331,2023-08-15,P00099,C00961,11370.3,5,False
ORD-20332,2023-08-15,P00033,C00741,8662.84,2,False
ORD-20333,2023-08-15,P00015,C00671,46600.72,4,False
ORD-20334,2023-08-15,P00121,C00279,19254.36,3,False
ORD-20335,2023-08-15,P00099,C00083,9096.24,4,False
ORD-20336,2023-08-15,P00029,C00206,4875.4665,3,False
ORD-20337,2023-08-15,P00113,C01116,30773.04,3,False
ORD-20338,2023-08-15,P00039,C01108,3654.745,2,False
ORD-20339,2023-08-15,P00139,C00221,21459.85,5,False
ORD-20340,2023-08-15,P00061,C00612,4027.36,4,False
ORD-20341,2023-08-15,P00148,C01188,4199.584,2,False
ORD-20342,2023-08-16,P00018,C01082,32324.795,2,False
ORD-20343,2023-08-16,P00114,C00663,3542.94,1,False
ORD-20344,2023-08-16,P00022,C00436,8375.086,2,False
ORD-20345,2023-08-16,P00131,C00151,23504.3,5,False
ORD-20346,2023-08-16,P00106,C00351,5453.360000000001,2,False
ORD-20347,2023-08-16,P00140,C00890,35253.200000000004,5,False
ORD-20348,2023-08-16,P00014,C00616,43415.904,3,False
ORD-20349,2023-08-16,P00137,C00128,14215.29,3,False
ORD-20350,2023-08-16,P00114,C00193,7085.88,2,False
ORD-20351,2023-08-16,P00140,C00839,35253.200000000004,5,False
ORD-20352,2023-08-16,P00116,C00239,14267.52,4,False
ORD-20353,2023-08-17,P00122,C00897,17721.600000000002,1,False
ORD-20354,2023-08-17,P00092,C00910,3536.07,3,False
ORD-20355,2023-08-17,P00006,C00765,2590.82,1,False
ORD-20356,2023-08-17,P00130,C00411,9969.2,2,False
ORD-20357,2023-08-17,P00043,C00631,6017.46,1,False
ORD-20358,2023-08-17,P00020,C00253,9463.752,2,False
ORD-20359,2023-08-17,P00079,C00660,443.76,3,False
ORD-20360,2023-08-17,P00122,C00544,88608.0,5,False
ORD-20361,2023-08-17,P00016,C00053,5899.08,2,False
ORD-20362,2023-08-17,P00129,C01049,3767.244,2,False
ORD-20363,2023-08-17,P00003,C00872,8953.722,2,False
ORD-20364,2023-08-18,P00105,C00099,774.696,1,False
ORD-20365,2023-08-18,P00006,C01028,10363.28,4,False
ORD-20366,2023-08-18,P00015,C00962,27960.432,3,False
ORD-20367,2023-08-18,P00006,C00975,7772.460000000001,3,False
ORD-20368,2023-08-18,P00126,C01166,22712.049,3,False
ORD-20369,2023-08-18,P00017,C00972,13074.3,3,False
ORD-20370,2023-08-18,P00026,C00599,7258.5,3,False
ORD-20371,2023-08-18,P00003,C00051,9948.58,2,False
ORD-20372,2023-08-18,P00119,C00618,17889.96,1,False
ORD-20373,2023-08-18,P00011,C00635,20053.4,4,False
ORD-20374,2023-08-18,P00103,C00030,92793.05,5,False
ORD-20375,2023-08-18,P00136,C01193,30294.809999999998,3,False
ORD-20376,2023-08-19,P00072,C00998,29456.12,2,False
ORD-20377,2023-08-19,P00115,C00124,8527.36,4,False
ORD-20378,2023-08-19,P00035,C00010,10156.71,3,False
ORD-20379,2023-08-19,P00127,C01146,16710.6,5,False
ORD-20380,2023-08-19,P00023,C00959,8362.137499999999,5,False
ORD-20381,2023-08-19,P00104,C00185,4114.81,1,False
ORD-20382,2023-08-19,P00081,C00065,807.4050000000001,3,False
ORD-20383,2023-08-19,P00107,C00267,549.744,1,False
ORD-20384,2023-08-20,P00143,C01186,16068.51,3,False
ORD-20385,2023-08-20,P00056,C00050,3228.36,3,False
ORD-20386,2023-08-20,P00094,C00278,12213.276,2,False
ORD-20387,2023-08-20,P00048,C00922,16565.52,3,False
ORD-20388,2023-08-20,P00020,C00904,26288.2,5,False
ORD-20389,2023-08-20,P00136,C00702,30294.809999999998,3,False
ORD-20390,2023-08-20,P00093,C00895,7368.464,2,False
ORD-20391,2023-08-20,P00126,C01006,25501.248000000003,4,False
ORD-20392,2023-08-20,P00126,C00530,12750.624000000002,2,False
ORD-20393,2023-08-20,P00041,C00218,18235.68,3,False
ORD-20394,2023-08-20,P00137,C00320,18953.72,4,False
ORD-20395,2023-08-21,P00145,C00935,5360.74,2,False
ORD-20396,2023-08-21,P00005,C00363,15422.05,5,False
ORD-20397,2023-08-21,P00094,C00770,19284.12,3,False
ORD-20398,2023-08-21,P00036,C01014,4450.75,5,False
ORD-20399,2023-08-21,P00006,C00308,10363.28,4,False
ORD-20400,2023-08-21,P00127,C00278,6684.24,2,False
ORD-20401,2023-08-21,P00053,C01067,53113.702,4,False
ORD-20402,2023-08-21,P00015,C00285,44270.684,4,False
ORD-20403,2023-08-21,P00081,C01163,1416.5,5,False
ORD-20404,2023-08-22,P00051,C00518,3923.65,1,False
ORD-20405,2023-08-22,P00016,C00229,5899.08,2,False
ORD-20406,2023-08-22,P00138,C00739,2161.26,2,False
ORD-20407,2023-08-22,P00005,C00747,2775.969,1,False
ORD-20408,2023-08-22,P00146,C01000,37793.128,2,False
ORD-20409,2023-08-22,P00086,C00442,22765.36,4,False
ORD-20410,2023-08-22,P00033,C00889,3898.278,1,False
ORD-20411,2023-08-22,P00094,C00044,25712.16,4,False
ORD-20412,2023-08-22,P00134,C00435,3990.72,3,False
ORD-20413,2023-08-22,P00108,C00511,11106.84,2,False
ORD-20414,2023-08-22,P00009,C00480,6209.712,2,False
ORD-20415,2023-08-22,P00072,C00543,69958.285,5,False
ORD-20416,2023-08-22,P00037,C01043,15541.14,3,False
ORD-20417,2023-08-22,P00075,C01156,65829.996,4,False
ORD-20418,2023-08-23,P00090,C01146,23602.62,3,False
ORD-20419,2023-08-23,P00114,C01102,10628.82,3,False
ORD-20420,2023-08-23,P00089,C00800,26037.2,5,False
ORD-20421,2023-08-23,P00050,C01119,18903.12,3,False
ORD-20422,2023-08-23,P00072,C00722,73640.3,5,False
ORD-20423,2023-08-23,P00114,C00864,14171.76,4,False
ORD-20424,2023-08-23,P00054,C00135,5116.86,3,False
ORD-20425,2023-08-23,P00045,C01015,2617.44,4,False
ORD-20426,2023-08-23,P00116,C01198,3388.536,1,False
ORD-20427,2023-08-23,P00047,C01053,10889.964,4,False
ORD-20428,2023-08-23,P00048,C00096,22087.36,4,False
ORD-20429,2023-08-23,P00068,C01075,37361.961,3,False
ORD-20430,2023-08-23,P00016,C01108,8848.619999999999,3,False
ORD-20431,2023-08-23,P00092,C00493,3536.07,3,False
ORD-20432,2023-08-23,P00123,C00592,2924.708,2,False
ORD-20433,2023-08-23,P00095,C00460,11477.32,2,False
ORD-20434,2023-08-23,P00060,C00332,632.39,1,False
ORD-20435,2023-08-23,P00099,C01015,11370.3,5,False
ORD-20436,2023-08-23,P00140,C00845,21151.92,3,False
ORD-20437,2023-08-24,P00107,C00278,2611.284,4,False
ORD-20438,2023-08-24,P00037,C00095,4144.304,1,False
ORD-20439,2023-08-24,P00122,C00222,44304.0,2,False
ORD-20440,2023-08-24,P00093,C01058,9210.58,2,False
ORD-20441,2023-08-24,P00100,C00206,33320.52,4,False
ORD-20442,2023-08-24,P00075,C00075,34743.609,2,False
ORD-20443,2023-08-24,P00120,C00586,46071.66,3,False
ORD-20444,2023-08-24,P00017,C00383,16560.78,4,False
ORD-20445,2023-08-24,P00057,C00155,8249.88,4,False
ORD-20446,2023-08-24,P00038,C00298,13861.58,2,False
ORD-20447,2023-08-24,P00009,C01129,13799.36,4,False
ORD-20448,2023-08-24,P00119,C00854,16100.964,1,False
ORD-20449,2023-08-24,P00090,C00994,31470.16,4,False
ORD-20450,2023-08-24,P00035,C00912,10156.71,3,False
ORD-20451,2023-08-24,P00141,C00870,30821.2395,3,False
ORD-20452,2023-08-24,P00081,C00755,566.6,2,False
ORD-20453,2023-08-24,P00110,C01115,20887.2,4,False
ORD-20454,2023-08-24,P00052,C00852,22284.95,5,False
ORD-20455,2023-08-24,P00107,C00361,2611.284,4,False
ORD-20456,2023-08-24,P00102,C00877,19944.75,3,False
ORD-20457,2023-08-24,P00128,C00142,5210.92,2,False
ORD-20458,2023-08-24,P00080,C00785,46194.225,5,False
ORD-20459,2023-08-24,P00046,C00782,18809.460000000003,4,False
ORD-20460,2023-08-25,P00022,C00230,17631.76,4,False
ORD-20461,2023-08-25,P00035,C00202,3047.0130000000004,1,False
ORD-20462,2023-08-25,P00038,C00508,6930.79,1,False
ORD-20463,2023-08-25,P00070,C00188,81245.44,5,False
ORD-20464,2023-08-25,P00023,C00860,8802.25,5,False
ORD-20465,2023-08-25,P00072,C00456,58912.24,4,False
ORD-20466,2023-08-25,P00112,C00907,10359.75,5,False
ORD-20467,2023-08-25,P00020,C00368,10515.28,2,False
ORD-20468,2023-08-25,P00067,C00307,3911.463,3,False
ORD-20469,2023-08-25,P00035,C00771,6771.14,2,False
ORD-20470,2023-08-25,P00140,C01109,16921.536000000004,3,False
ORD-20471,2023-08-25,P00134,C00464,1330.24,1,False
ORD-20472,2023-08-25,P00022,C00082,4187.543,1,False
ORD-20473,2023-08-26,P00065,C00139,14069.04,3,False
ORD-20474,2023-08-26,P00086,C00062,22765.36,4,False
ORD-20475,2023-08-26,P00117,C00221,9530.79,3,False
ORD-20476,2023-08-26,P00110,C00884,10443.6,2,False
ORD-20477,2023-08-26,P00107,C00793,3435.9,5,False
ORD-20478,2023-08-26,P00033,C00596,17325.68,4,False
ORD-20479,2023-08-26,P00028,C00847,29141.744,4,False
ORD-20480,2023-08-26,P00001,C00554,101081.75,5,False
ORD-20481,2023-08-26,P00075,C01044,34743.609,2,False
ORD-20482,2023-08-26,P00057,C00128,4124.94,2,False
ORD-20483,2023-08-26,P00122,C00923,66456.0,3,False
ORD-20484,2023-08-26,P00096,C00157,3643.616,4,False
ORD-20485,2023-08-26,P00103,C00148,70522.718,4,False
ORD-20486,2023-08-26,P00071,C01058,9872.307,1,False
ORD-20487,2023-08-26,P00112,C00254,2071.95,1,False
ORD-20488,2023-08-26,P00144,C00351,15921.360000000002,3,False
ORD-20489,2023-08-26,P00132,C00754,44901.58,2,False
ORD-20490,2023-08-26,P00046,C00110,4963.6075,1,False
ORD-20491,2023-08-27,P00104,C01192,6583.696000000001,2,False
ORD-20492,2023-08-27,P00147,C01062,6354.58,2,False
ORD-20493,2023-08-27,P00085,C00639,12546.726,4,False
ORD-20494,2023-08-27,P00071,C01137,49361.535,5,False
ORD-20495,2023-08-27,P00127,C01160,6684.24,2,False
ORD-20496,2023-08-27,P00030,C01143,14915.52,2,False
ORD-20497,2023-08-27,P00071,C00948,10969.23,1,False
ORD-20498,2023-08-27,P00007,C00430,9953.3,5,False
ORD-20499,2023-08-27,P00034,C00862,13613.461999999998,2,False
ORD-20500,2023-08-27,P00148,C01030,2493.503,1,False
ORD-20501,2023-08-28,P00063,C00552,12877.74,2,False
ORD-20502,2023-08-28,P00131,C01060,14102.579999999998,3,False
ORD-20503,2023-08-28,P00019,C00094,3362.61,3,False
ORD-20504,2023-08-28,P00059,C01176,13751.155,5,False
ORD-20505,2023-08-28,P00006,C00504,2590.82,1,False
ORD-20506,2023-08-28,P00141,C00144,10273.7465,1,False
ORD-20507,2023-08-28,P00081,C00127,566.6,2,False
ORD-20508,2023-08-28,P00105,C00177,2759.8545,3,False
ORD-20509,2023-08-28,P00001,C00579,19205.5325,1,False
ORD-20510,2023-08-28,P00066,C00673,6657.523999999999,2,False
ORD-20511,2023-08-28,P00107,C00769,2748.72,4,False
ORD-20512,2023-08-28,P00129,C00817,9913.8,5,False
ORD-20513,2023-08-28,P00013,C01166,2870.02,2,False
ORD-20514,2023-08-28,P00046,C00711,10449.7,2,False
ORD-20515,2023-08-28,P00031,C00876,8565.32,5,False
ORD-20516,2023-08-28,P00065,C00408,4689.68,1,False
ORD-20517,2023-08-28,P00063,C00077,35771.5,5,False
ORD-20518,2023-08-29,P00137,C00174,14215.29,3,False
ORD-20519,2023-08-29,P00101,C01196,85780.05999999998,5,False
ORD-20520,2023-08-29,P00089,C00435,6509.3,1,False
ORD-20521,2023-08-29,P00094,C00997,11570.472,2,False
ORD-20522,2023-08-29,P00010,C00856,80881.25,5,False
ORD-20523,2023-08-29,P00146,C00375,37793.128,2,False
ORD-20524,2023-08-29,P00079,C00789,473.344,4,False
ORD-20525,2023-08-29,P00146,C00246,31825.792,2,False
ORD-20526,2023-08-29,P00129,C00605,5948.28,3,False
ORD-20527,2023-08-29,P00058,C00557,3245.336,1,False
ORD-20528,2023-08-29,P00060,C00989,3161.95,5,False
ORD-20529,2023-08-29,P00129,C00921,5948.28,3,False
ORD-20530,2023-08-29,P00048,C00858,22087.36,4,False
ORD-20531,2023-08-29,P00145,C00994,12731.757499999998,5,False
ORD-20532,2023-08-29,P00132,C00507,42656.501,2,False
ORD-20533,2023-08-29,P00107,C00174,687.18,1,False
ORD-20534,2023-08-29,P00056,C00308,2152.24,2,False
ORD-20535,2023-08-30,P00114,C00585,13463.172,4,False
ORD-20536,2023-08-30,P00057,C00917,5878.0395,3,False
ORD-20537,2023-08-30,P00026,C01054,9678.0,4,False
ORD-20538,2023-08-30,P00102,C00881,13296.5,2,False
ORD-20539,2023-08-30,P00126,C00443,30282.732,4,False
ORD-20540,2023-08-30,P00068,C00281,13109.46,1,False
ORD-20541,2023-08-30,P00134,C00005,2660.48,2,False
ORD-20542,2023-08-30,P00075,C00069,18286.11,1,False
ORD-20543,2023-08-30,P00142,C00965,1853.4,1,False
ORD-20544,2023-08-30,P00091,C01072,7638.84,4,False
ORD-20545,2023-08-30,P00010,C00543,64705.0,5,False
ORD-20546,2023-08-30,P00093,C00780,12434.283,3,False
ORD-20547,2023-08-30,P00119,C00277,53669.88,3,False
ORD-20548,2023-08-30,P00077,C00609,12166.2,3,False
ORD-20549,2023-08-30,P00089,C00171,18551.505,3,False
ORD-20550,2023-08-30,P00120,C01056,30714.44,2,False
ORD-20551,2023-08-30,P00009,C00132,13799.36,4,False
ORD-20552,2023-08-30,P00100,C00231,15827.246999999998,2,False
ORD-20553,2023-08-30,P00090,C00127,31470.16,4,False
ORD-20554,2023-08-30,P00038,C01175,27723.16,4,False
ORD-20555,2023-08-31,P00001,C00545,80865.4,4,False
ORD-20556,2023-08-31,P00070,C00125,48747.264,3,False
ORD-20557,2023-08-31,P00030,C00433,33559.920000000006,5,False
ORD-20558,2023-08-31,P00122,C00903,84177.59999999999,4,False
ORD-20559,2023-08-31,P00143,C01039,21424.68,4,False
ORD-20560,2023-08-31,P00077,C00489,16221.6,4,False
ORD-20561,2023-08-31,P00118,C00236,20095.26,3,False
ORD-20562,2023-08-31,P00069,C00687,21720.4,5,False
ORD-20563,2023-08-31,P00062,C00647,20495.4,5,False
ORD-20564,2023-08-31,P00071,C00380,43876.92,4,False
ORD-20565,2023-08-31,P00024,C01015,5980.553999999999,2,False
ORD-20566,2023-08-31,P00131,C00426,9401.72,2,False
ORD-20567,2023-09-01,P00033,C00346,17325.68,5,False
ORD-20568,2023-09-01,P00129,C00960,5948.28,3,False
ORD-20569,2023-09-01,P00051,C00850,3923.65,1,False
ORD-20570,2023-09-01,P00001,C00321,20216.35,1,False
ORD-20571,2023-09-01,P00001,C00192,101081.75,5,False
ORD-20572,2023-09-01,P00085,C00033,3301.77,1,False
ORD-20573,2023-09-01,P00015,C00148,23300.36,2,False
ORD-20574,2023-09-01,P00013,C00400,2726.519,2,False
ORD-20575,2023-09-01,P00028,C00725,7668.88,1,False
ORD-20576,2023-09-01,P00113,C00962,19489.592,2,False
ORD-20577,2023-09-01,P00016,C00189,5604.125999999999,2,False
ORD-20578,2023-09-01,P00109,C00226,6299.184,1,False
ORD-20579,2023-09-01,P00089,C00464,5858.37,1,False
ORD-20580,2023-09-02,P00070,C00792,96478.96,5,False
ORD-20581,2023-09-02,P00003,C00745,19897.16,4,False
ORD-20582,2023-09-02,P00031,C01109,10706.65,5,False
ORD-20583,2023-09-02,P00029,C00874,6842.76,4,False
ORD-20584,2023-09-02,P00033,C00513,21657.1,5,False
ORD-20585,2023-09-02,P00053,C00209,22363.664000000004,2,False
ORD-20586,2023-09-02,P00101,C00122,72235.84,4,False
ORD-20587,2023-09-02,P00149,C00547,70063.76,4,False
ORD-20588,2023-09-02,P00077,C00307,15410.52,4,False
ORD-20589,2023-09-02,P00030,C01197,22373.28,3,False
ORD-20590,2023-09-02,P00107,C00669,1099.488,2,False
ORD-20591,2023-09-02,P00007,C00421,5971.9800000000005,3,False
ORD-20592,2023-09-02,P00093,C00529,20723.805,5,False
ORD-20593,2023-09-03,P00051,C00825,3923.65,1,False
ORD-20594,2023-09-03,P00132,C00519,21328.2505,1,False
ORD-20595,2023-09-03,P00010,C00883,48528.75,3,False
ORD-20596,2023-09-03,P00067,C00069,5794.76,4,False
ORD-20597,2023-09-03,P00083,C00985,24537.74,4,False
ORD-20598,2023-09-03,P00121,C00757,15403.488,3,False
ORD-20599,2023-09-03,P00141,C00072,43257.88,4,False
ORD-20600,2023-09-03,P00032,C00495,11806.389,1,False
ORD-20601,2023-09-03,P00063,C00808,32194.35,5,False
ORD-20602,2023-09-03,P00039,C01120,3077.6800000000003,2,False
ORD-20603,2023-09-03,P00038,C00076,12475.422,2,False
ORD-20604,2023-09-03,P00107,C00415,2748.72,4,False
ORD-20605,2023-09-03,P00075,C00404,52115.4135,3,False
ORD-20606,2023-09-04,P00100,C00298,33320.52,4,False
ORD-20607,2023-09-04,P00043,C00340,22866.348,4,False
ORD-20608,2023-09-04,P00023,C00181,3344.855,2,False
ORD-20609,2023-09-04,P00140,C00675,19036.728000000003,3,False
ORD-20610,2023-09-04,P00071,C00465,21938.46,2,False
ORD-20611,2023-09-04,P00057,C00202,2062.47,1,False
ORD-20612,2023-09-04,P00138,C00789,1026.5985,1,False
ORD-20613,2023-09-04,P00120,C00121,76786.09999999999,5,False
ORD-20614,2023-09-04,P00101,C00625,57788.672,4,False
ORD-20615,2023-09-04,P00004,C00746,15273.81,3,False
ORD-20616,2023-09-04,P00150,C00356,20445.858,3,False
ORD-20617,2023-09-04,P00020,C00825,24973.79,5,False
ORD-20618,2023-09-04,P00046,C00553,4179.88,1,False
ORD-20619,2023-09-04,P00047,C00550,11463.12,4,False
ORD-20620,2023-09-04,P00018,C00040,17013.05,1,False
ORD-20621,2023-09-04,P00058,C00350,8113.34,2,False
ORD-20622,2023-09-04,P00045,C00038,2755.2,4,False
ORD-20623,2023-09-04,P00016,C00732,8848.619999999999,3,False
ORD-20624,2023-09-04,P00110,C00968,4960.71,1,False
ORD-20625,2023-09-04,P00104,C00875,3909.0695,1,False
ORD-20626,2023-09-04,P00003,C00914,4974.29,1,False
ORD-20627,2023-09-04,P00149,C00579,35031.88,2,False
ORD-20628,2023-09-04,P00002,C00176,30439.74,3,False
ORD-20629,2023-09-04,P00095,C01080,17215.98,3,False
ORD-20630,2023-09-04,P00090,C00658,23602.62,3,False
ORD-20631,2023-09-04,P00122,C00878,44304.0,2,False
ORD-20632,2023-09-04,P00025,C00889,55482.600000000006,3,False
ORD-20633,2023-09-05,P00034,C01072,35824.899999999994,5,False
ORD-20634,2023-09-05,P00033,C00515,12994.26,3,False
ORD-20635,2023-09-05,P00033,C00509,4114.849,1,False
ORD-20636,2023-09-05,P00037,C00658,19685.444,4,False
ORD-20637,2023-09-05,P00009,C00585,13109.392,4,False
ORD-20638,2023-09-05,P00057,C00833,5568.669,3,False
ORD-20639,2023-09-05,P00150,C01156,7572.54,1,False
ORD-20640,2023-09-05,P00032,C00839,20989.136,2,False
ORD-20641,2023-09-05,P00008,C00668,8778.04,4,False
ORD-20642,2023-09-05,P00085,C00988,3301.77,1,False
ORD-20643,2023-09-05,P00042,C00300,5055.093000000001,1,False
ORD-20644,2023-09-05,P00045,C00350,2066.4,3,False
ORD-20645,2023-09-05,P00133,C00809,9922.5,5,False
ORD-20646,2023-09-05,P00125,C00160,19666.4,4,False
ORD-20647,2023-09-05,P00035,C01136,3385.57,1,False
ORD-20648,2023-09-06,P00005,C01155,11720.757999999998,4,False
ORD-20649,2023-09-06,P00143,C00814,9641.106,2,False
ORD-20650,2023-09-06,P00113,C01173,9231.912,1,False
ORD-20651,2023-09-06,P00135,C01034,62953.8,4,False
ORD-20652,2023-09-06,P00136,C00082,33660.899999999994,3,False
ORD-20653,2023-09-06,P00040,C00712,2115.97,1,False
ORD-20654,2023-09-06,P00121,C00195,12836.24,2,False
ORD-20655,2023-09-06,P00116,C00987,3388.536,1,False
ORD-20656,2023-09-06,P00073,C01049,4083.714,2,False
ORD-20657,2023-09-06,P00011,C00225,20053.4,4,False
ORD-20658,2023-09-06,P00014,C00935,90449.8,5,False
ORD-20659,2023-09-06,P00112,C00228,1968.3525,1,False
ORD-20660,2023-09-06,P00112,C00553,4143.9,2,False
ORD-20661,2023-09-06,P00086,C00793,16220.319,3,False
ORD-20662,2023-09-06,P00120,C00424,15357.22,1,False
ORD-20663,2023-09-06,P00070,C00441,40622.72,2,False
ORD-20664,2023-09-06,P00078,C00881,5067.81,1,False
ORD-20665,2023-09-06,P00074,C01185,6152.59,1,False
ORD-20666,2023-09-06,P00127,C00505,13368.48,4,False
ORD-20667,2023-09-06,P00025,C00740,18494.2,1,False
ORD-20668,2023-09-07,P00043,C00790,24069.84,4,False
ORD-20669,2023-09-07,P00150,C00711,30290.16,4,False
ORD-20670,2023-09-07,P00047,C00665,14328.9,5,False
ORD-20671,2023-09-07,P00067,C00231,4128.7665,3,False
ORD-20672,2023-09-07,P00104,C00409,16459.24,4,False
ORD-20673,2023-09-07,P00051,C00491,12555.68,4,False
ORD-20674,2023-09-07,P00106,C00421,6816.7,2,False
ORD-20675,2023-09-07,P00130,C00284,14953.8,3,False
ORD-20676,2023-09-07,P00044,C00376,4300.5,2,False
ORD-20677,2023-09-07,P00131,C00335,9401.72,2,False
ORD-20678,2023-09-07,P00142,C00892,9267.0,4,False
ORD-20679,2023-09-07,P00045,C00124,1653.12,3,False
ORD-20680,2023-09-07,P00121,C00314,25672.48,4,False
ORD-20681,2023-09-07,P00100,C00985,23740.8705,3,False
ORD-20682,2023-09-07,P00010,C01031,64705.0,4,False
ORD-20683,2023-09-07,P00007,C01044,7564.508,4,False
ORD-20684,2023-09-07,P00020,C00227,16824.448,4,False
ORD-20685,2023-09-07,P00084,C00969,2044.737,3,False
ORD-20686,2023-09-08,P00023,C00881,8802.25,5,False
ORD-20687,2023-09-08,P00003,C00902,24871.45,5,False
ORD-20688,2023-09-08,P00112,C01092,9841.7625,5,False
ORD-20689,2023-09-08,P00043,C00841,10831.428,2,False
