date,product_id,opening_stock,restock_qty,sold_qty,closing_stock,stockout_flag
2024-01-20,P00003,102,0,2,100,0
2024-01-20,P00004,25,0,1,24,0
2024-01-20,P00005,84,0,8,76,0
2024-01-20,P00006,94,0,0,94,0
2024-01-20,P00007,82,0,2,80,0
2024-01-20,P00008,73,0,4,69,0
2024-01-20,P00009,104,0,2,102,0
2024-01-20,P00010,46,0,3,43,0
2024-01-21,P00001,59,0,6,53,0
2024-01-21,P00002,28,0,4,24,0
2024-01-21,P00003,100,0,9,91,0
2024-01-21,P00004,24,0,7,17,0
2024-01-21,P00005,76,0,5,71,0
2024-01-21,P00006,94,0,0,94,0
2024-01-21,P00007,80,0,3,77,0
2024-01-21,P00008,69,0,3,66,0
2024-01-21,P00009,102,0,3,99,0
2024-01-21,P00010,43,0,1,42,0
2024-01-22,P00001,53,0,2,51,0
2024-01-22,P00002,24,0,4,20,0
2024-01-22,P00003,91,0,3,88,0
2024-01-22,P00004,17,0,4,13,0
2024-01-22,P00005,71,0,14,57,0
2024-01-22,P00006,94,0,8,86,0
2024-01-22,P00007,77,0,4,73,0
2024-01-22,P00008,66,0,7,59,0
2024-01-22,P00009,99,0,4,95,0
2024-01-22,P00010,42,0,5,37,0
2024-01-23,P00001,51,0,7,44,0
2024-01-23,P00002,20,0,4,16,0
2024-01-23,P00003,88,0,9,79,0
2024-01-23,P00004,13,100,0,113,0
2024-01-23,P00005,57,0,0,57,0
2024-01-23,P00006,86,0,3,83,0
2024-01-23,P00007,73,0,4,69,0
2024-01-23,P00008,59,0,3,56,0
2024-01-23,P00009,95,0,8,87,0
2024-01-23,P00010,37,0,1,36,0
2024-01-24,P00001,44,0,6,38,0
2024-01-24,P00002,16,0,4,12,0
2024-01-24,P00003,79,0,0,79,0
2024-01-24,P00004,113,0,5,108,0
2024-01-24,P00005,57,0,2,55,0
2024-01-24,P00006,83,0,6,77,0
2024-01-24,P00007,69,0,2,67,0
2024-01-24,P00008,56,0,0,56,0
2024-01-24,P00009,87,0,9,78,0
2024-01-24,P00010,36,0,5,31,0
2024-01-25,P00001,38,0,1,37,0
2024-01-25,P00002,12,100,2,110,0
2024-01-25,P00003,79,0,5,74,0
2024-01-25,P00004,108,0,3,105,0
2024-01-25,P00005,55,0,9,46,0
2024-01-25,P00006,77,0,4,73,0
2024-01-25,P00007,67,0,1,66,0
2024-01-25,P00008,56,0,5,51,0
2024-01-25,P00009,78,0,2,76,0
2024-01-25,P00010,31,0,3,28,0
2024-01-26,P00001,37,0,10,27,0
2024-01-26,P00002,110,0,5,105,0
2024-01-26,P00003,74,0,6,68,0
2024-01-26,P00004,105,0,0,105,0
2024-01-26,P00005,46,0,1,45,0
2024-01-26,P00006,73,0,1,72,0
2024-01-26,P00007,66,0,1,65,0
2024-01-26,P00008,51,0,3,48,0
2024-01-26,P00009,76,0,8,68,0
2024-01-26,P00010,28,0,3,25,0
2024-01-27,P00001,27,0,1,26,0
2024-01-27,P00002,105,0,9,96,0
2024-01-27,P00003,68,0,5,63,0
2024-01-27,P00004,105,0,7,98,0
2024-01-27,P00005,45,0,2,43,0
2024-01-27,P00006,72,0,1,71,0
2024-01-27,P00007,65,0,2,63,0
2024-01-27,P00008,48,0,1,47,0
2024-01-27,P00009,68,0,8,60,0
2024-01-27,P00010,25,0,6,19,0
2024-01-28,P00001,26,0,9,17,0
2024-01-28,P00002,96,0,1,95,0
2024-01-28,P00003,63,0,15,48,0
2024-01-28,P00004,98,0,3,95,0
2024-01-28,P00005,43,0,15,28,0
2024-01-28,P00006,71,0,2,69,0
2024-01-28,P00007,63,0,0,63,0
2024-01-28,P00008,47,0,6,41,0
2024-01-28,P00009,60,0,0,60,0
2024-01-28,P00010,19,0,8,11,0
2024-01-29,P00001,17,0,9,8,0
2024-01-29,P00002,95,0,10,85,0
2024-01-29,P00003,48,0,4,44,0
2024-01-29,P00004,95,0,0,95,0
2024-01-29,P00005,28,0,3,25,0
2024-01-29,P00006,69,0,2,67,0
2024-01-29,P00007,63,0,2,61,0
2024-01-29,P00008,41,0,5,36,0
2024-01-29,P00009,60,0,5,55,0
2024-01-29,P00010,11,100,0,111,0
2024-01-30,P00001,8,100,7,101,0
2024-01-30,P00002,85,0,5,80,0
2024-01-30,P00003,44,0,6,38,0
2024-01-30,P00004,95,0,11,84,0
2024-01-30,P00005,25,0,2,23,0
2024-01-30,P00006,67,0,12,55,0
2024-01-30,P00007,61,0,1,60,0
2024-01-30,P00008,36,0,5,31,0
2024-01-30,P00009,55,0,4,51,0
2024-01-30,P00010,111,0,3,108,0
2024-01-31,P00001,101,0,4,97,0
2024-01-31,P00002,80,0,3,77,0
2024-01-31,P00003,38,0,4,34,0
2024-01-31,P00004,84,0,2,82,0
2024-01-31,P00005,23,0,0,23,0
2024-01-31,P00006,55,0,0,55,0
2024-01-31,P00007,60,0,0,60,0
2024-01-31,P00008,31,0,3,28,0
2024-01-31,P00009,51,0,4,47,0
2024-01-31,P00010,108,0,8,100,0
2024-02-01,P00001,97,0,5,92,0
2024-02-01,P00002,77,0,6,71,0
2024-02-01,P00003,34,0,0,34,0
2024-02-01,P00004,82,0,5,77,0
2024-02-01,P00005,23,0,3,20,0
2024-02-01,P00006,55,0,0,55,0
2024-02-01,P00007,60,0,6,54,0
2024-02-01,P00008,28,0,8,20,0
2024-02-01,P00009,47,0,5,42,0
2024-02-01,P00010,100,0,8,92,0
2024-02-02,P00001,92,0,3,89,0
2024-02-02,P00002,71,0,3,68,0
2024-02-02,P00003,34,0,8,26,0
2024-02-02,P00004,77,0,4,73,0
2024-02-02,P00005,20,0,8,12,0
2024-02-02,P00006,55,0,3,52,0
2024-02-02,P00007,54,0,1,53,0
2024-02-02,P00008,20,0,3,17,0
2024-02-02,P00009,42,0,4,38,0
2024-02-02,P00010,92,0,3,89,0
2024-02-03,P00001,89,0,10,79,0
2024-02-03,P00002,68,0,4,64,0
2024-02-03,P00003,26,0,13,13,0
2024-02-03,P00004,73,0,5,68,0
2024-02-03,P00005,12,100,1,111,0
2024-02-03,P00006,52,0,7,45,0
2024-02-03,P00007,53,0,4,49,0
2024-02-03,P00008,17,0,1,16,0
2024-02-03,P00009,38,0,8,30,0
2024-02-03,P00010,89,0,3,86,0
2024-02-04,P00001,79,0,8,71,0
2024-02-04,P00002,64,0,0,64,0
2024-02-04,P00003,13,100,10,103,0
2024-02-04,P00004,68,0,0,68,0
2024-02-04,P00005,111,0,7,104,0
2024-02-04,P00006,45,0,3,42,0
2024-02-04,P00007,49,0,7,42,0
2024-02-04,P00008,16,0,3,13,0
2024-02-04,P00009,30,0,2,28,0
2024-02-04,P00010,86,0,7,79,0
2024-02-05,P00001,71,0,14,57,0
2024-02-05,P00002,64,0,11,53,0
2024-02-05,P00003,103,0,1,102,0
2024-02-05,P00004,68,0,7,61,0
2024-02-05,P00005,104,0,3,101,0
2024-02-05,P00006,42,0,7,35,0
2024-02-05,P00007,42,0,19,23,0
2024-02-05,P00008,13,100,5,108,0
2024-02-05,P00009,28,0,0,28,0
2024-02-05,P00010,79,0,4,75,0
2024-02-06,P00001,57,0,6,51,0
2024-02-06,P00002,53,0,1,52,0
2024-02-06,P00003,102,0,9,93,0
2024-02-06,P00004,61,0,4,57,0
2024-02-06,P00005,101,0,7,94,0
2024-02-06,P00006,35,0,5,30,0
2024-02-06,P00007,23,0,1,22,0
2024-02-06,P00008,108,0,7,101,0
2024-02-06,P00009,28,0,5,23,0
2024-02-06,P00010,75,0,1,74,0
2024-02-07,P00001,51,0,6,45,0
2024-02-07,P00002,52,0,8,44,0
2024-02-07,P00003,93,0,7,86,0
2024-02-07,P00004,57,0,3,54,0
2024-02-07,P00005,94,0,5,89,0
2024-02-07,P00006,30,0,3,27,0
2024-02-07,P00007,22,0,2,20,0
2024-02-07,P00008,101,0,4,97,0
2024-02-07,P00009,23,0,4,19,0
2024-02-07,P00010,74,0,0,74,0
2024-02-08,P00001,45,0,2,43,0
2024-02-08,P00002,44,0,4,40,0
2024-02-08,P00003,86,0,6,80,0
2024-02-08,P00004,54,0,8,46,0
2024-02-08,P00005,89,0,4,85,0
2024-02-08,P00006,27,0,1,26,0
2024-02-08,P00007,20,0,1,19,0
2024-02-08,P00008,97,0,3,94,0
2024-02-08,P00009,19,0,4,15,0
2024-02-08,P00010,74,0,7,67,0
2024-02-09,P00001,43,0,2,41,0
2024-02-09,P00002,40,0,9,31,0
2024-02-09,P00003,80,0,3,77,0
2024-02-09,P00004,46,0,3,43,0
2024-02-09,P00005,85,0,10,75,0
2024-02-09,P00006,26,0,4,22,0
2024-02-09,P00007,19,0,4,15,0
2024-02-09,P00008,94,0,1,93,0
2024-02-09,P00009,15,0,9,6,0
2024-02-09,P00010,67,0,9,58,0
2024-02-10,P00001,41,0,7,34,0
2024-02-10,P00002,31,0,5,26,0
2024-02-10,P00003,77,0,5,72,0
2024-02-10,P00004,43,0,2,41,0
2024-02-10,P00005,75,0,4,71,0
2024-02-10,P00006,22,0,6,16,0
2024-02-10,P00007,15,0,6,9,0
2024-02-10,P00008,93,0,4,89,0
2024-02-10,P00009,6,100,7,99,0
2024-02-10,P00010,58,0,7,51,0
2024-02-11,P00001,34,0,7,27,0
2024-02-11,P00002,26,0,4,22,0
2024-02-11,P00003,72,0,0,72,0
2024-02-11,P00004,41,0,8,33,0
2024-02-11,P00005,71,0,1,70,0
2024-02-11,P00006,16,0,5,11,0
2024-02-11,P00007,9,100,0,109,0
2024-02-11,P00008,89,0,8,81,0
2024-02-11,P00009,99,0,2,97,0
2024-02-11,P00010,51,0,5,46,0
2024-02-12,P00001,27,0,1,26,0
2024-02-12,P00002,22,0,1,21,0
2024-02-12,P00003,72,0,1,71,0
2024-02-12,P00004,33,0,6,27,0
2024-02-12,P00005,70,0,2,68,0
2024-02-12,P00006,11,100,10,101,0
2024-02-12,P00007,109,0,3,106,0
2024-02-12,P00008,81,0,4,77,0
2024-02-12,P00009,97,0,2,95,0
2024-02-12,P00010,46,0,6,40,0
2024-02-13,P00001,26,0,7,19,0
2024-02-13,P00002,21,0,3,18,0
2024-02-13,P00003,71,0,10,61,0
2024-02-13,P00004,27,0,8,19,0
2024-02-13,P00005,68,0,4,64,0
2024-02-13,P00006,101,0,3,98,0
2024-02-13,P00007,106,0,4,102,0
2024-02-13,P00008,77,0,2,75,0
2024-02-13,P00009,95,0,4,91,0
2024-02-13,P00010,40,0,5,35,0
2024-02-14,P00001,19,0,3,16,0
2024-02-14,P00002,18,0,3,15,0
2024-02-14,P00003,61,0,13,48,0
2024-02-14,P00004,19,0,3,16,0
2024-02-14,P00005,64,0,3,61,0
2024-02-14,P00006,98,0,4,94,0
2024-02-14,P00007,102,0,10,92,0
2024-02-14,P00008,75,0,3,72,0
2024-02-14,P00009,91,0,12,79,0
2024-02-14,P00010,35,0,3,32,0
2024-02-15,P00001,16,0,10,6,0
2024-02-15,P00002,15,0,5,10,0
2024-02-15,P00003,48,0,3,45,0
2024-02-15,P00004,16,0,5,11,0
2024-02-15,P00005,61,0,3,58,0
2024-02-15,P00006,94,0,3,91,0
2024-02-15,P00007,92,0,0,92,0
2024-02-15,P00008,72,0,4,68,0
2024-02-15,P00009,79,0,8,71,0
2024-02-15,P00010,32,0,3,29,0
2024-02-16,P00001,6,100,3,103,0
2024-02-16,P00002,10,100,4,106,0
2024-02-16,P00003,45,0,3,42,0
2024-02-16,P00004,11,100,1,110,0
2024-02-16,P00005,58,0,8,50,0
2024-02-16,P00006,91,0,6,85,0
2024-02-16,P00007,92,0,1,91,0
2024-02-16,P00008,68,0,2,66,0
2024-02-16,P00009,71,0,0,71,0
2024-02-16,P00010,29,0,5,24,0
2024-02-17,P00001,103,0,7,96,0
2024-02-17,P00002,106,0,8,98,0
2024-02-17,P00003,42,0,4,38,0
2024-02-17,P00004,110,0,9,101,0
2024-02-17,P00005,50,0,10,40,0
2024-02-17,P00006,85,0,3,82,0
2024-02-17,P00007,91,0,1,90,0
2024-02-17,P00008,66,0,0,66,0
2024-02-17,P00009,71,0,5,66,0
2024-02-17,P00010,24,0,8,16,0
2024-02-18,P00001,96,0,6,90,0
2024-02-18,P00002,98,0,5,93,0
2024-02-18,P00003,38,0,1,37,0
2024-02-18,P00004,101,0,1,100,0
2024-02-18,P00005,40,0,4,36,0
2024-02-18,P00006,82,0,5,77,0
2024-02-18,P00007,90,0,4,86,0
2024-02-18,P00008,66,0,9,57,0
2024-02-18,P00009,66,0,6,60,0
2024-02-18,P00010,16,0,10,6,0
2024-02-19,P00001,90,0,1,89,0
2024-02-19,P00002,93,0,3,90,0
2024-02-19,P00003,37,0,4,33,0
2024-02-19,P00004,100,0,5,95,0
2024-02-19,P00005,36,0,6,30,0
2024-02-19,P00006,77,0,6,71,0
2024-02-19,P00007,86,0,7,79,0
2024-02-19,P00008,57,0,3,54,0
2024-02-19,P00009,60,0,3,57,0
2024-02-19,P00010,6,100,0,106,0
2024-02-20,P00001,89,0,3,86,0
2024-02-20,P00002,90,0,5,85,0
2024-02-20,P00003,33,0,4,29,0
2024-02-20,P00004,95,0,11,84,0
2024-02-20,P00005,30,0,5,25,0
2024-02-20,P00006,71,0,10,61,0
2024-02-20,P00007,79,0,9,70,0
2024-02-20,P00008,54,0,6,48,0
2024-02-20,P00009,57,0,2,55,0
2024-02-20,P00010,106,0,0,106,0
2024-02-21,P00001,86,0,6,80,0
2024-02-21,P00002,85,0,4,81,0
2024-02-21,P00003,29,0,5,24,0
2024-02-21,P00004,84,0,2,82,0
2024-02-21,P00005,25,0,3,22,0
2024-02-21,P00006,61,0,7,54,0
2024-02-21,P00007,70,0,7,63,0
2024-02-21,P00008,48,0,1,47,0
2024-02-21,P00009,55,0,3,52,0
2024-02-21,P00010,106,0,9,97,0
2024-02-22,P00001,80,0,5,75,0
2024-02-22,P00002,81,0,10,71,0
2024-02-22,P00003,24,0,3,21,0
2024-02-22,P00004,82,0,7,75,0
2024-02-22,P00005,22,0,6,16,0
2024-02-22,P00006,54,0,4,50,0
2024-02-22,P00007,63,0,8,55,0
2024-02-22,P00008,47,0,6,41,0
2024-02-22,P00009,52,0,7,45,0
2024-02-22,P00010,97,0,6,91,0
2024-02-23,P00001,75,0,2,73,0
2024-02-23,P00002,71,0,4,67,0
2024-02-23,P00003,21,0,6,15,0
2024-02-23,P00004,75,0,0,75,0
2024-02-23,P00005,16,0,7,9,0
2024-02-23,P00006,50,0,8,42,0
2024-02-23,P00007,55,0,10,45,0
2024-02-23,P00008,41,0,9,32,0
2024-02-23,P00009,45,0,3,42,0
2024-02-23,P00010,91,0,3,88,0
2024-02-24,P00001,73,0,5,68,0
2024-02-24,P00002,67,0,9,58,0
2024-02-24,P00003,15,0,10,5,0
2024-02-24,P00004,75,0,3,72,0
2024-02-24,P00005,9,100,0,109,0
2024-02-24,P00006,42,0,5,37,0
2024-02-24,P00007,45,0,9,36,0
2024-02-24,P00008,32,0,3,29,0
2024-02-24,P00009,42,0,8,34,0
2024-02-24,P00010,88,0,2,86,0
2024-02-25,P00001,68,0,8,60,0
2024-02-25,P00002,58,0,1,57,0
2024-02-25,P00003,5,100,11,94,0
2024-02-25,P00004,72,0,10,62,0
2024-02-25,P00005,109,0,9,100,0
2024-02-25,P00006,37,0,4,33,0
2024-02-25,P00007,36,0,6,30,0
2024-02-25,P00008,29,0,3,26,0
2024-02-25,P00009,34,0,2,32,0
2024-02-25,P00010,86,0,0,86,0
2024-02-26,P00001,60,0,4,56,0
2024-02-26,P00002,57,0,9,48,0
2024-02-26,P00003,94,0,3,91,0
2024-02-26,P00004,62,0,3,59,0
2024-02-26,P00005,100,0,14,86,0
2024-02-26,P00006,33,0,7,26,0
2024-02-26,P00007,30,0,9,21,0
2024-02-26,P00008,26,0,7,19,0
2024-02-26,P00009,32,0,3,29,0
2024-02-26,P00010,86,0,6,80,0
2024-02-27,P00001,56,0,6,50,0
2024-02-27,P00002,48,0,3,45,0
2024-02-27,P00003,91,0,3,88,0
2024-02-27,P00004,59,0,6,53,0
2024-02-27,P00005,86,0,6,80,0
2024-02-27,P00006,26,0,3,23,0
2024-02-27,P00007,21,0,7,14,0
2024-02-27,P00008,19,0,2,17,0
2024-02-27,P00009,29,0,10,19,0
2024-02-27,P00010,80,0,8,72,0
2024-02-28,P00001,50,0,6,44,0
2024-02-28,P00002,45,0,5,40,0
2024-02-28,P00003,88,0,15,73,0
2024-02-28,P00004,53,0,7,46,0
2024-02-28,P00005,80,0,0,80,0
2024-02-28,P00006,23,0,3,20,0
2024-02-28,P00007,14,100,0,114,0
2024-02-28,P00008,17,0,9,8,0
2024-02-28,P00009,19,0,5,14,0
2024-02-28,P00010,72,0,7,65,0
2024-02-29,P00001,44,0,3,41,0
2024-02-29,P00002,40,0,8,32,0
2024-02-29,P00003,73,0,10,63,0
2024-02-29,P00004,46,0,19,27,0
2024-02-29,P00005,80,0,5,75,0
2024-02-29,P00006,20,0,2,18,0
2024-02-29,P00007,114,0,4,110,0
2024-02-29,P00008,8,100,7,101,0
2024-02-29,P00009,14,100,7,107,0
2024-02-29,P00010,65,0,0,65,0
2024-03-01,P00001,41,0,6,35,0
2024-03-01,P00002,32,0,3,29,0
2024-03-01,P00003,63,0,5,58,0
2024-03-01,P00004,27,0,3,24,0
2024-03-01,P00005,75,0,6,69,0
2024-03-01,P00006,18,0,10,8,0
2024-03-01,P00007,110,0,8,102,0
2024-03-01,P00008,101,0,6,95,0
2024-03-01,P00009,107,0,3,104,0
2024-03-01,P00010,65,0,0,65,0
2024-03-02,P00001,35,0,7,28,0
2024-03-02,P00002,29,0,5,24,0
2024-03-02,P00003,58,0,4,54,0
2024-03-02,P00004,24,0,7,17,0
2024-03-02,P00005,69,0,5,64,0
2024-03-02,P00006,8,100,11,97,0
2024-03-02,P00007,102,0,4,98,0
2024-03-02,P00008,95,0,6,89,0
2024-03-02,P00009,104,0,5,99,0
2024-03-02,P00010,65,0,4,61,0
2024-03-03,P00001,28,0,7,21,0
2024-03-03,P00002,24,0,3,21,0
2024-03-03,P00003,54,0,7,47,0
2024-03-03,P00004,17,0,6,11,0
2024-03-03,P00005,64,0,9,55,0
2024-03-03,P00006,97,0,6,91,0
2024-03-03,P00007,98,0,6,92,0
2024-03-03,P00008,89,0,5,84,0
2024-03-03,P00009,99,0,1,98,0
2024-03-03,P00010,61,0,3,58,0
2024-03-04,P00001,21,0,3,18,0
2024-03-04,P00002,21,0,0,21,0
2024-03-04,P00003,47,0,3,44,0
2024-03-04,P00004,11,100,6,105,0
2024-03-04,P00005,55,0,3,52,0
2024-03-04,P00006,91,0,3,88,0
2024-03-04,P00007,92,0,0,92,0
2024-03-04,P00008,84,0,3,81,0
2024-03-04,P00009,98,0,11,87,0
2024-03-04,P00010,58,0,2,56,0
2024-03-05,P00001,18,0,3,15,0
2024-03-05,P00002,21,0,2,19,0
2024-03-05,P00003,44,0,5,39,0
2024-03-05,P00004,105,0,1,104,0
2024-03-05,P00005,52,0,3,49,0
2024-03-05,P00006,88,0,11,77,0
2024-03-05,P00007,92,0,1,91,0
2024-03-05,P00008,81,0,9,72,0
2024-03-05,P00009,87,0,2,85,0
2024-03-05,P00010,56,0,3,53,0
2024-03-06,P00001,15,0,6,9,0
2024-03-06,P00002,19,0,10,9,0
2024-03-06,P00003,39,0,6,33,0
2024-03-06,P00004,104,0,0,104,0
2024-03-06,P00005,49,0,4,45,0
2024-03-06,P00006,77,0,0,77,0
2024-03-06,P00007,91,0,1,90,0
2024-03-06,P00008,72,0,3,69,0
2024-03-06,P00009,85,0,7,78,0
2024-03-06,P00010,53,0,8,45,0
2024-03-07,P00001,9,100,6,103,0
2024-03-07,P00002,9,100,2,107,0
2024-03-07,P00003,33,0,4,29,0
2024-03-07,P00004,104,0,0,104,0
2024-03-07,P00005,45,0,0,45,0
2024-03-07,P00006,77,0,3,74,0
2024-03-07,P00007,90,0,4,86,0
2024-03-07,P00008,69,0,8,61,0
2024-03-07,P00009,78,0,4,74,0
2024-03-07,P00010,45,0,4,41,0
2024-03-08,P00001,103,0,4,99,0
2024-03-08,P00002,107,0,2,105,0
2024-03-08,P00003,29,0,0,29,0
2024-03-08,P00004,104,0,12,92,0
2024-03-08,P00005,45,0,8,37,0
2024-03-08,P00006,74,0,15,59,0
2024-03-08,P00007,86,0,6,80,0
2024-03-08,P00008,61,0,0,61,0
2024-03-08,P00009,74,0,8,66,0
2024-03-08,P00010,41,0,5,36,0
2024-03-09,P00001,99,0,1,98,0
2024-03-09,P00002,105,0,12,93,0
2024-03-09,P00003,29,0,6,23,0
2024-03-09,P00004,92,0,6,86,0
2024-03-09,P00005,37,0,7,30,0
2024-03-09,P00006,59,0,7,52,0
2024-03-09,P00007,80,0,5,75,0
2024-03-09,P00008,61,0,0,61,0
2024-03-09,P00009,66,0,0,66,0
2024-03-09,P00010,36,0,2,34,0
2024-03-10,P00001,98,0,7,91,0
2024-03-10,P00002,93,0,3,90,0
2024-03-10,P00003,23,0,3,20,0
2024-03-10,P00004,86,0,5,81,0
2024-03-10,P00005,30,0,8,22,0
2024-03-10,P00006,52,0,7,45,0
2024-03-10,P00007,75,0,2,73,0
2024-03-10,P00008,61,0,1,60,0
2024-03-10,P00009,66,0,7,59,0
2024-03-10,P00010,34,0,5,29,0
2024-03-11,P00001,91,0,9,82,0
2024-03-11,P00002,90,0,6,84,0
2024-03-11,P00003,20,0,7,13,0
2024-03-11,P00004,81,0,5,76,0
2024-03-11,P00005,22,0,2,20,0
2024-03-11,P00006,45,0,1,44,0
2024-03-11,P00007,73,0,4,69,0
2024-03-11,P00008,60,0,3,57,0
2024-03-11,P00009,59,0,7,52,0
2024-03-11,P00010,29,0,8,21,0
2024-03-12,P00001,82,0,11,71,0
2024-03-12,P00002,84,0,10,74,0
2024-03-12,P00003,13,100,7,106,0
2024-03-12,P00004,76,0,13,63,0
2024-03-12,P00005,20,0,4,16,0
2024-03-12,P00006,44,0,3,41,0
2024-03-12,P00007,69,0,6,63,0
2024-03-12,P00008,57,0,7,50,0
2024-03-12,P00009,52,0,10,42,0
2024-03-12,P00010,21,0,2,19,0
2024-03-13,P00001,71,0,5,66,0
2024-03-13,P00002,74,0,6,68,0
2024-03-13,P00003,106,0,3,103,0
2024-03-13,P00004,63,0,11,52,0
2024-03-13,P00005,16,0,0,16,0
2024-03-13,P00006,41,0,3,38,0
2024-03-13,P00007,63,0,1,62,0
2024-03-13,P00008,50,0,11,39,0
2024-03-13,P00009,42,0,1,41,0
2024-03-13,P00010,19,0,1,18,0
2024-03-14,P00001,66,0,8,58,0
2024-03-14,P00002,68,0,1,67,0
2024-03-14,P00003,103,0,2,101,0
2024-03-14,P00004,52,0,7,45,0
2024-03-14,P00005,16,0,5,11,0
2024-03-14,P00006,38,0,3,35,0
2024-03-14,P00007,62,0,0,62,0
2024-03-14,P00008,39,0,4,35,0
2024-03-14,P00009,41,0,2,39,0
2024-03-14,P00010,18,0,3,15,0
2024-03-15,P00001,58,0,5,53,0
2024-03-15,P00002,67,0,3,64,0
2024-03-15,P00003,101,0,11,90,0
2024-03-15,P00004,45,0,7,38,0
2024-03-15,P00005,11,100,3,108,0
2024-03-15,P00006,35,0,3,32,0
2024-03-15,P00007,62,0,1,61,0
2024-03-15,P00008,35,0,4,31,0
2024-03-15,P00009,39,0,4,35,0
2024-03-15,P00010,15,0,10,5,0
2024-03-16,P00001,53,0,4,49,0
2024-03-16,P00002,64,0,0,64,0
2024-03-16,P00003,90,0,2,88,0
2024-03-16,P00004,38,0,10,28,0
2024-03-16,P00005,108,0,1,107,0
2024-03-16,P00006,32,0,3,29,0
2024-03-16,P00007,61,0,10,51,0
2024-03-16,P00008,31,0,1,30,0
2024-03-16,P00009,35,0,7,28,0
2024-03-16,P00010,5,100,5,100,0
2024-03-17,P00001,49,0,6,43,0
2024-03-17,P00002,64,0,2,62,0
2024-03-17,P00003,88,0,4,84,0
2024-03-17,P00004,28,0,8,20,0
2024-03-17,P00005,107,0,6,101,0
2024-03-17,P00006,29,0,4,25,0
2024-03-17,P00007,51,0,1,50,0
2024-03-17,P00008,30,0,4,26,0
2024-03-17,P00009,28,0,2,26,0
2024-03-17,P00010,100,0,2,98,0
2024-03-18,P00001,43,0,8,35,0
2024-03-18,P00002,62,0,2,60,0
2024-03-18,P00003,84,0,7,77,0
2024-03-18,P00004,20,0,6,14,0
2024-03-18,P00005,101,0,9,92,0
2024-03-18,P00006,25,0,3,22,0
2024-03-18,P00007,50,0,7,43,0
2024-03-18,P00008,26,0,7,19,0
2024-03-18,P00009,26,0,9,17,0
2024-03-18,P00010,98,0,4,94,0
2024-03-19,P00001,35,0,7,28,0
2024-03-19,P00002,60,0,9,51,0
2024-03-19,P00003,77,0,1,76,0
2024-03-19,P00004,14,100,4,110,0
2024-03-19,P00005,92,0,4,88,0
2024-03-19,P00006,22,0,1,21,0
2024-03-19,P00007,43,0,6,37,0
2024-03-19,P00008,19,0,1,18,0
2024-03-19,P00009,17,0,2,15,0
2024-03-19,P00010,94,0,7,87,0
2024-03-20,P00001,28,0,5,23,0
2024-03-20,P00002,51,0,2,49,0
2024-03-20,P00003,76,0,4,72,0
2024-03-20,P00004,110,0,3,107,0
2024-03-20,P00005,88,0,6,82,0
2024-03-20,P00006,21,0,7,14,0
2024-03-20,P00007,37,0,7,30,0
2024-03-20,P00008,18,0,6,12,0
2024-03-20,P00009,15,0,4,11,0
2024-03-20,P00010,87,0,3,84,0
2024-03-21,P00001,23,0,6,17,0
2024-03-21,P00002,49,0,0,49,0
2024-03-21,P00003,72,0,10,62,0
2024-03-21,P00004,107,0,4,103,0
2024-03-21,P00005,82,0,2,80,0
2024-03-21,P00006,14,100,4,110,0
2024-03-21,P00007,30,0,5,25,0
2024-03-21,P00008,12,100,16,96,0
2024-03-21,P00009,11,100,10,101,0
2024-03-21,P00010,84,0,1,83,0
2024-03-22,P00001,17,0,3,14,0
2024-03-22,P00002,49,0,5,44,0
2024-03-22,P00003,62,0,6,56,0
2024-03-22,P00004,103,0,3,100,0
2024-03-22,P00005,80,0,11,69,0
2024-03-22,P00006,110,0,5,105,0
2024-03-22,P00007,25,0,3,22,0
2024-03-22,P00008,96,0,0,96,0
2024-03-22,P00009,101,0,6,95,0
2024-03-22,P00010,83,0,0,83,0
2024-03-23,P00001,14,100,13,101,0
2024-03-23,P00002,44,0,4,40,0
2024-03-23,P00003,56,0,2,54,0
2024-03-23,P00004,100,0,13,87,0
2024-03-23,P00005,69,0,3,66,0
2024-03-23,P00006,105,0,3,102,0
2024-03-23,P00007,22,0,3,19,0
2024-03-23,P00008,96,0,6,90,0
2024-03-23,P00009,95,0,4,91,0
2024-03-23,P00010,83,0,2,81,0
2024-03-24,P00001,101,0,8,93,0
2024-03-24,P00002,40,0,2,38,0
2024-03-24,P00003,54,0,6,48,0
2024-03-24,P00004,87,0,1,86,0
2024-03-24,P00005,66,0,0,66,0
2024-03-24,P00006,102,0,10,92,0
2024-03-24,P00007,19,0,7,12,0
2024-03-24,P00008,90,0,6,84,0
2024-03-24,P00009,91,0,3,88,0
2024-03-24,P00010,81,0,4,77,0
2024-03-25,P00001,93,0,9,84,0
2024-03-25,P00002,38,0,3,35,0
2024-03-25,P00003,48,0,9,39,0
2024-03-25,P00004,86,0,0,86,0
2024-03-25,P00005,66,0,6,60,0
2024-03-25,P00006,92,0,3,89,0
2024-03-25,P00007,12,100,3,109,0
2024-03-25,P00008,84,0,3,81,0
2024-03-25,P00009,88,0,3,85,0
2024-03-25,P00010,77,0,10,67,0
2024-03-26,P00001,84,0,8,76,0
2024-03-26,P00002,35,0,1,34,0
2024-03-26,P00003,39,0,2,37,0
2024-03-26,P00004,86,0,7,79,0
2024-03-26,P00005,60,0,0,60,0
2024-03-26,P00006,89,0,2,87,0
