order_id,order_date,customer_id,product_id,units,discount_pct,status,delivery_date,channel
ORD-22173,2024-03-26,C00501,P00035,2,0.05,Cancelled,,Online
ORD-22174,2024-03-26,C00781,P00012,3,0.1,Completed,2024-04-01,Online
ORD-22175,2024-03-26,C01108,P00036,2,0.05,Completed,2024-04-01,Online
ORD-22176,2024-03-26,C00748,P00006,1,0.05,Completed,2024-03-29,Online
ORD-22177,2024-03-26,C00888,P00039,1,0.05,Completed,2024-03-31,Store
ORD-22178,2024-03-26,C00940,P00010,2,0.05,Completed,2024-04-01,Online
ORD-22179,2024-03-26,C00824,P00005,1,0.05,Completed,2024-04-01,Store
ORD-22180,2024-03-26,C00053,P00042,1,0.0,Completed,2024-03-31,Online
ORD-22181,2024-03-26,C00149,P00010,2,0.05,Completed,2024-04-02,Store
ORD-22182,2024-03-26,C00716,P00045,1,0.05,Completed,2024-03-30,Online
ORD-22183,2024-03-26,C00496,P00035,3,0.1,Completed,2024-03-31,Online
ORD-22184,2024-03-26,C00131,P00026,2,0.1,Cancelled,,Online
ORD-22185,2024-03-26,C00572,P00036,1,0.05,Completed,2024-03-29,Store
ORD-22186,2024-03-26,C00585,P00044,1,0.05,Completed,2024-03-30,Online
ORD-22187,2024-03-26,C00762,P00017,1,0.0,Completed,2024-04-01,Online
ORD-22188,2024-03-26,C01193,P00015,3,0.05,Completed,2024-04-02,Online
ORD-22189,2024-03-27,C00387,P00046,1,0.0,Completed,2024-03-29,Online
ORD-22190,2024-03-27,C00287,P00008,2,0.1,Returned,2024-04-01,Online
ORD-22191,2024-03-27,C00152,P00027,1,0.0,Completed,2024-03-30,Online
ORD-22192,2024-03-27,C00620,P00029,2,0.0,Completed,2024-04-04,Store
ORD-22193,2024-03-27,C00767,P00046,1,0.0,Completed,2024-04-04,Store
ORD-22194,2024-03-27,C00843,P00026,2,0.1,Completed,2024-03-30,Online
ORD-22195,2024-03-27,C00569,P00029,1,0.1,Completed,2024-04-04,Store
ORD-22196,2024-03-27,C00290,P00009,3,0.1,Completed,2024-04-02,Online
ORD-22197,2024-03-27,C00908,P00024,1,0.0,Completed,2024-03-29,Store
ORD-22198,2024-03-27,C00501,P00029,3,0.05,Completed,2024-04-02,Online
ORD-22199,2024-03-27,C00340,P00046,3,0.1,Completed,2024-04-02,Online
ORD-22200,2024-03-27,C00092,P00019,2,0.1,Completed,2024-03-29,Online
ORD-22201,2024-03-27,C00703,P00031,3,0.05,Returned,2024-04-02,Online
ORD-22202,2024-03-27,C01065,P00029,1,0.0,Completed,2024-04-01,Store
ORD-22203,2024-03-27,C00624,P00011,1,0.05,Returned,2024-04-03,Store
ORD-22204,2024-03-27,C00589,P00040,1,0.0,Completed,2024-04-02,Store
ORD-22205,2024-03-27,C00545,P00026,3,0.05,Completed,2024-03-31,Store
ORD-22206,2024-03-27,C00394,P00028,3,0.0,Completed,2024-04-01,Online
ORD-22207,2024-03-27,C00066,P00008,1,0.0,Completed,2024-04-02,Store
ORD-22208,2024-03-27,C01200,P00016,1,0.05,Completed,2024-04-02,Store
ORD-22209,2024-03-27,C00936,P00049,2,0.0,Completed,2024-04-03,Store
ORD-22210,2024-03-28,C00354,P00037,3,0.1,Completed,2024-04-01,Store
ORD-22211,2024-03-28,C00203,P00044,3,0.05,Completed,2024-04-03,Store
ORD-22212,2024-03-28,C01178,P00049,1,0.05,Completed,2024-04-04,Store
ORD-22213,2024-03-28,C00365,P00016,3,0.1,Returned,2024-04-02,Store
ORD-22214,2024-03-28,C00508,P00036,1,0.05,Completed,2024-04-01,Store
ORD-22215,2024-03-28,C00197,P00044,2,0.0,Completed,2024-04-03,Online
ORD-22216,2024-03-28,C00255,P00046,1,0.05,Completed,2024-04-01,Store
ORD-22217,2024-03-28,C00614,P00036,1,0.1,Completed,2024-04-01,Online
ORD-22218,2024-03-28,C00555,P00037,1,0.0,Completed,2024-04-02,Store
ORD-22219,2024-03-28,C00002,P00034,2,0.0,Returned,2024-04-02,Online
ORD-22220,2024-03-28,C00730,P00047,3,0.05,Completed,2024-03-31,Store
ORD-22221,2024-03-28,C00584,P00041,2,0.05,Completed,2024-03-31,Online
ORD-22222,2024-03-28,C00503,P00033,2,0.1,Completed,2024-04-04,Store
ORD-22223,2024-03-28,C00451,P00011,1,0.1,Completed,2024-04-02,Online
ORD-22224,2024-03-28,C00940,P00045,1,0.05,Completed,2024-04-03,Online
ORD-22225,2024-03-28,C00408,P00040,3,0.0,Completed,2024-04-02,Store
ORD-22226,2024-03-28,C00273,P00019,1,0.1,Completed,2024-04-04,Store
ORD-22227,2024-03-28,C00269,P00035,2,0.0,Completed,2024-04-02,Store
ORD-22228,2024-03-28,C00236,P00030,2,0.05,Completed,2024-04-02,Store
ORD-22229,2024-03-28,C01125,P00043,1,0.05,Completed,2024-04-02,Online
ORD-22230,2024-03-28,C00649,P00041,3,0.05,Completed,2024-03-31,Online
ORD-22231,2024-03-28,C00230,P00009,1,0.1,Completed,2024-03-31,Store
ORD-22232,2024-03-28,C01062,P00046,3,0.1,Completed,2024-04-02,Store
ORD-22233,2024-03-28,C00037,P00007,2,0.05,Completed,2024-04-04,Online
ORD-22234,2024-03-28,C00824,P00030,2,0.1,Completed,2024-04-05,Online
ORD-22235,2024-03-29,C00835,P00046,3,0.05,Completed,2024-04-03,Store
ORD-22236,2024-03-29,C00726,P00048,3,0.0,Completed,2024-04-04,Store
ORD-22237,2024-03-29,C00193,P00007,1,0.05,Completed,2024-04-02,Store
ORD-22238,2024-03-29,C00103,P00050,1,0.1,Completed,2024-04-03,Online
ORD-22239,2024-03-29,C00679,P00010,2,0.0,Completed,2024-04-03,Online
ORD-22240,2024-03-29,C00848,P00022,2,0.05,Completed,2024-04-03,Store
ORD-22241,2024-03-29,C00658,P00041,2,0.1,Completed,2024-04-04,Store
ORD-22242,2024-03-29,C00876,P00003,3,0.05,Completed,2024-04-04,Online
ORD-22243,2024-03-29,C00946,P00009,2,0.0,Completed,2024-04-02,Store
ORD-22244,2024-03-29,C00305,P00045,3,0.0,Completed,2024-04-04,Store
ORD-22245,2024-03-29,C01152,P00008,1,0.05,Completed,2024-04-03,Online
ORD-22246,2024-03-29,C00679,P00041,1,0.05,Completed,2024-04-04,Store
ORD-22247,2024-03-29,C01106,P00007,1,0.1,Completed,2024-03-31,Store
ORD-22248,2024-03-29,C00943,P00034,3,0.05,Completed,2024-04-04,Online
ORD-22249,2024-03-29,C00303,P00031,3,0.1,Completed,2024-03-31,Store
ORD-22250,2024-03-29,C00202,P00007,3,0.05,Completed,2024-03-31,Store
ORD-22251,2024-03-29,C00406,P00030,1,0.05,Completed,2024-04-04,Store
ORD-22252,2024-03-29,C00319,P00039,1,0.1,Completed,2024-04-06,Store
ORD-22253,2024-03-29,C00936,P00026,3,0.05,Completed,2024-04-02,Online
ORD-22254,2024-03-29,C00911,P00039,2,0.0,Completed,2024-04-01,Online
ORD-22255,2024-03-29,C00901,P00026,3,0.05,Completed,2024-03-31,Store
ORD-22256,2024-03-29,C01008,P00024,2,0.05,Completed,2024-04-04,Online
ORD-22257,2024-03-29,C00853,P00030,3,0.1,Completed,2024-04-04,Store
ORD-22258,2024-03-30,C01179,P00022,1,0.1,Completed,2024-04-05,Store
ORD-22259,2024-03-30,C00205,P00007,3,0.1,Completed,2024-04-06,Online
ORD-22260,2024-03-30,C01093,P00020,2,0.1,Completed,2024-04-05,Online
ORD-22261,2024-03-30,C00760,P00001,2,0.05,Completed,2024-04-06,Store
ORD-22262,2024-03-30,C01046,P00043,2,0.0,Completed,2024-04-06,Online
ORD-22263,2024-03-30,C01037,P00047,1,0.1,Completed,2024-04-06,Store
ORD-22264,2024-03-30,C00917,P00047,2,0.1,Completed,2024-04-05,Online
ORD-22265,2024-03-30,C01169,P00045,3,0.0,Completed,2024-04-04,Online
ORD-22266,2024-03-30,C00867,P00046,1,0.0,Completed,2024-04-05,Online
ORD-22267,2024-03-30,C00961,P00029,2,0.1,Completed,2024-04-05,Online
ORD-22268,2024-03-30,C00161,P00043,1,0.05,Completed,2024-04-04,Store
ORD-22269,2024-03-30,C01142,P00003,3,0.05,Completed,2024-04-07,Store
ORD-22270,2024-03-30,C00436,P00035,3,0.1,Completed,2024-04-06,Store
ORD-22271,2024-03-30,C00379,P00011,3,0.0,Completed,2024-04-07,Store
ORD-22272,2024-03-30,C00890,P00045,3,0.05,Completed,2024-04-01,Online
ORD-22273,2024-03-30,C00698,P00028,1,0.0,Completed,2024-04-02,Store
ORD-22274,2024-03-30,C00346,P00050,1,0.0,Completed,2024-04-03,Online
ORD-22275,2024-03-30,C01087,P00032,1,0.05,Returned,2024-04-03,Online
ORD-22276,2024-03-30,C01176,P00002,3,0.0,Completed,2024-04-04,Online
ORD-22277,2024-03-30,C00356,P00042,3,0.1,Completed,2024-04-03,Online
ORD-22278,2024-03-30,C00105,P00019,1,0.05,Completed,2024-04-06,Online
ORD-22279,2024-03-30,C00353,P00018,2,0.1,Completed,2024-04-02,Store
ORD-22280,2024-03-30,C00161,P00007,1,0.0,Completed,2024-04-06,Online
ORD-22281,2024-03-30,C01002,P00012,1,0.1,Completed,2024-04-05,Online
ORD-22282,2024-03-30,C00813,P00003,3,0.1,Returned,2024-04-07,Store
ORD-22283,2024-03-31,C00013,P00034,2,0.1,Cancelled,,Online
ORD-22284,2024-03-31,C00185,P00043,1,0.05,Completed,2024-04-03,Store
ORD-22285,2024-03-31,C00127,P00012,1,0.1,Completed,2024-04-06,Store
ORD-22286,2024-03-31,C00268,P00013,3,0.1,Completed,2024-04-06,Online
ORD-22287,2024-03-31,C00111,P00033,2,0.05,Completed,2024-04-07,Online
ORD-22288,2024-03-31,C00304,P00006,3,0.0,Completed,2024-04-02,Store
ORD-22289,2024-03-31,C00745,P00021,2,0.05,Completed,2024-04-05,Online
ORD-22290,2024-03-31,C00861,P00026,1,0.0,Completed,2024-04-04,Online
ORD-22291,2024-03-31,C00410,P00040,2,0.1,Completed,2024-04-04,Online
ORD-22292,2024-03-31,C00789,P00047,3,0.05,Completed,2024-04-05,Online
ORD-22293,2024-03-31,C00858,P00050,3,0.1,Completed,2024-04-08,Online
ORD-22294,2024-03-31,C00429,P00013,2,0.0,Completed,2024-04-04,Online
ORD-22295,2024-03-31,C01186,P00029,1,0.05,Completed,2024-04-02,Online
ORD-22296,2024-03-31,C00472,P00025,1,0.1,Cancelled,,Online
ORD-22297,2024-03-31,C00270,P00040,1,0.0,Completed,2024-04-04,Online
ORD-22298,2024-03-31,C00758,P00048,1,0.1,Completed,2024-04-04,Online
ORD-22299,2024-03-31,C00630,P00022,2,0.1,Completed,2024-04-03,Store
ORD-22300,2024-03-31,C00614,P00041,1,0.05,Completed,2024-04-04,Store
ORD-22301,2024-03-31,C00840,P00034,2,0.0,Completed,2024-04-05,Store
ORD-22302,2024-03-31,C00644,P00010,1,0.05,Completed,2024-04-04,Store
ORD-22303,2024-03-31,C01137,P00011,2,0.1,Returned,2024-04-07,Store
ORD-22304,2024-03-31,C00542,P00030,3,0.05,Completed,2024-04-07,Online
ORD-22305,2024-03-31,C00420,P00044,2,0.05,Completed,2024-04-02,Store
ORD-22306,2024-03-31,C00916,P00019,1,0.1,Completed,2024-04-06,Store
ORD-22307,2024-03-31,C00169,P00044,3,0.0,Completed,2024-04-05,Store
ORD-22308,2024-03-31,C00811,P00005,1,0.05,Returned,2024-04-04,Online
ORD-22309,2024-04-01,C00095,P00027,2,0.05,Completed,2024-04-06,Store
ORD-22310,2024-04-01,C00298,P00001,2,0.0,Completed,2024-04-06,Online
ORD-22311,2024-04-01,C00224,P00022,2,0.05,Completed,2024-04-08,Store
ORD-22312,2024-04-01,C00252,P00012,3,0.05,Completed,2024-04-03,Store
ORD-22313,2024-04-01,C00098,P00024,3,0.1,Returned,2024-04-05,Online
ORD-22314,2024-04-01,C00859,P00022,2,0.0,Completed,2024-04-08,Online
ORD-22315,2024-04-01,C00704,P00020,2,0.1,Completed,2024-04-08,Store
ORD-22316,2024-04-01,C00895,P00043,2,0.05,Completed,2024-04-04,Online
ORD-22317,2024-04-01,C00010,P00028,1,0.05,Completed,2024-04-06,Online
ORD-22318,2024-04-01,C00743,P00010,1,0.05,Completed,2024-04-04,Store
ORD-22319,2024-04-01,C00137,P00014,2,0.05,Completed,2024-04-09,Online
ORD-22320,2024-04-01,C00013,P00040,1,0.0,Completed,2024-04-08,Store
ORD-22321,2024-04-01,C00468,P00010,3,0.05,Completed,2024-04-08,Store
ORD-22322,2024-04-01,C00188,P00021,3,0.05,Completed,2024-04-04,Online
ORD-22323,2024-04-01,C00280,P00016,1,0.1,Completed,2024-04-04,Online
ORD-22324,2024-04-01,C00347,P00017,1,0.1,Completed,2024-04-06,Online
ORD-22325,2024-04-01,C00171,P00011,2,0.1,Completed,2024-04-05,Store
ORD-22326,2024-04-01,C00821,P00019,3,0.05,Completed,2024-04-08,Online
ORD-22327,2024-04-01,C00838,P00040,1,0.0,Completed,2024-04-05,Store
ORD-22328,2024-04-01,C00166,P00013,2,0.05,Completed,2024-04-08,Store
ORD-22329,2024-04-01,C01049,P00015,1,0.0,Completed,2024-04-05,Store
ORD-22330,2024-04-01,C00490,P00018,1,0.05,Completed,2024-04-08,Online
ORD-22331,2024-04-01,C01112,P00001,2,0.0,Completed,2024-04-03,Store
ORD-22332,2024-04-01,C00394,P00025,2,0.1,Completed,2024-04-07,Store
ORD-22333,2024-04-01,C01015,P00045,1,0.05,Completed,2024-04-05,Store
ORD-22334,2024-04-02,C00708,P00027,2,0.05,Completed,2024-04-07,Online
ORD-22335,2024-04-02,C00053,P00019,3,0.1,Completed,2024-04-10,Store
ORD-22336,2024-04-02,C00873,P00008,3,0.05,Completed,2024-04-09,Online
ORD-22337,2024-04-02,C00619,P00045,1,0.05,Completed,2024-04-10,Store
ORD-22338,2024-04-02,C00174,P00049,2,0.0,Returned,2024-04-07,Online
ORD-22339,2024-04-02,C00313,P00027,3,0.05,Completed,2024-04-08,Store
ORD-22340,2024-04-02,C00462,P00037,3,0.0,Completed,2024-04-09,Store
ORD-22341,2024-04-02,C00383,P00014,1,0.05,Completed,2024-04-07,Online
ORD-22342,2024-04-02,C00111,P00015,1,0.05,Completed,2024-04-09,Store
ORD-22343,2024-04-02,C00790,P00039,1,0.05,Completed,2024-04-08,Online
ORD-22344,2024-04-02,C00337,P00007,3,0.0,Completed,2024-04-06,Online
ORD-22345,2024-04-02,C00109,P00003,3,0.0,Completed,2024-04-08,Online
ORD-22346,2024-04-02,C00327,P00008,1,0.0,Completed,2024-04-06,Online
ORD-22347,2024-04-02,C00121,P00040,2,0.05,Completed,2024-04-06,Store
ORD-22348,2024-04-02,C01192,P00036,2,0.0,Completed,2024-04-06,Store
ORD-22349,2024-04-02,C00641,P00009,2,0.0,Completed,2024-04-08,Online
ORD-22350,2024-04-02,C00333,P00021,1,0.0,Completed,2024-04-08,Online
ORD-22351,2024-04-02,C01090,P00022,2,0.05,Completed,2024-04-08,Online
ORD-22352,2024-04-02,C00688,P00019,2,0.05,Completed,2024-04-08,Online
ORD-22353,2024-04-02,C01101,P00048,1,0.05,Completed,2024-04-07,Store
ORD-22354,2024-04-02,C01116,P00016,1,0.05,Cancelled,,Online
ORD-22355,2024-04-02,C00998,P00001,2,0.05,Completed,2024-04-05,Online
ORD-22356,2024-04-02,C00798,P00002,3,0.0,Completed,2024-04-08,Store
ORD-22357,2024-04-02,C00623,P00001,1,0.1,Completed,2024-04-07,Store
ORD-22358,2024-04-02,C00781,P00037,3,0.0,Completed,2024-04-07,Store
ORD-22359,2024-04-02,C00453,P00026,2,0.1,Completed,2024-04-05,Store
ORD-22360,2024-04-02,C00592,P00046,2,0.05,Completed,2024-04-10,Store
ORD-22361,2024-04-02,C00822,P00049,2,0.1,Completed,2024-04-05,Store
ORD-22362,2024-04-02,C00379,P00031,2,0.05,Completed,2024-04-07,Store
ORD-22363,2024-04-02,C00494,P00011,1,0.1,Completed,2024-04-09,Store
ORD-22364,2024-04-03,C00412,P00034,3,0.1,Completed,2024-04-08,Online
ORD-22365,2024-04-03,C00999,P00037,1,0.1,Completed,2024-04-06,Online
ORD-22366,2024-04-03,C00535,P00021,2,0.05,Completed,2024-04-09,Online
ORD-22367,2024-04-03,C00950,P00022,3,0.1,Returned,2024-04-11,Online
ORD-22368,2024-04-03,C00227,P00036,1,0.1,Completed,2024-04-10,Online
ORD-22369,2024-04-03,C00261,P00001,1,0.05,Completed,2024-04-07,Online
ORD-22370,2024-04-03,C00534,P00042,1,0.05,Completed,2024-04-09,Online
ORD-22371,2024-04-03,C00370,P00039,3,0.05,Returned,2024-04-07,Online
ORD-22372,2024-04-03,C00452,P00026,1,0.0,Completed,2024-04-07,Online
ORD-22373,2024-04-03,C01136,P00044,1,0.05,Cancelled,,Online
ORD-22374,2024-04-03,C00580,P00043,2,0.1,Completed,2024-04-08,Online
ORD-22375,2024-04-03,C00841,P00018,3,0.1,Completed,2024-04-11,Online
ORD-22376,2024-04-03,C00820,P00022,3,0.05,Completed,2024-04-07,Online
ORD-22377,2024-04-03,C01167,P00004,2,0.1,Completed,2024-04-05,Online
ORD-22378,2024-04-03,C00386,P00017,3,0.05,Completed,2024-04-08,Online
ORD-22379,2024-04-03,C00514,P00036,3,0.0,Completed,2024-04-10,Online
ORD-22380,2024-04-03,C01034,P00010,2,0.1,Completed,2024-04-07,Store
ORD-22381,2024-04-03,C00286,P00001,1,0.05,Completed,2024-04-09,Online
ORD-22382,2024-04-03,C00331,P00008,3,0.0,Completed,2024-04-07,Store
ORD-22383,2024-04-03,C01167,P00007,2,0.0,Completed,2024-04-09,Store
ORD-22384,2024-04-03,C00118,P00028,1,0.05,Completed,2024-04-08,Store
ORD-22385,2024-04-03,C00129,P00028,3,0.1,Completed,2024-04-10,Online
ORD-22386,2024-04-03,C01088,P00020,1,0.0,Completed,2024-04-09,Online
ORD-22387,2024-04-04,C00256,P00045,2,0.1,Completed,2024-04-12,Store
ORD-22388,2024-04-04,C01165,P00040,3,0.1,Completed,2024-04-10,Online
ORD-22389,2024-04-04,C00293,P00017,3,0.05,Completed,2024-04-11,Store
ORD-22390,2024-04-04,C01034,P00048,3,0.0,Completed,2024-04-12,Online
ORD-22391,2024-04-04,C00886,P00045,3,0.1,Completed,2024-04-06,Online
ORD-22392,2024-04-04,C00103,P00042,3,0.05,Completed,2024-04-09,Store
ORD-22393,2024-04-04,C00322,P00025,3,0.0,Completed,2024-04-08,Store
ORD-22394,2024-04-04,C00937,P00050,1,0.05,Completed,2024-04-07,Online
ORD-22395,2024-04-04,C00766,P00033,1,0.05,Completed,2024-04-11,Online
ORD-22396,2024-04-04,C00443,P00048,3,0.05,Completed,2024-04-07,Online
ORD-22397,2024-04-04,C00848,P00021,3,0.05,Completed,2024-04-08,Store
ORD-22398,2024-04-04,C00079,P00028,3,0.1,Completed,2024-04-07,Online
ORD-22399,2024-04-04,C00826,P00015,1,0.05,Completed,2024-04-07,Store
ORD-22400,2024-04-04,C00773,P00023,1,0.05,Completed,2024-04-08,Store
ORD-22401,2024-04-04,C00955,P00026,3,0.05,Completed,2024-04-10,Store
ORD-22402,2024-04-04,C00219,P00045,2,0.1,Completed,2024-04-09,Store
ORD-22403,2024-04-04,C00496,P00045,1,0.0,Completed,2024-04-07,Online
ORD-22404,2024-04-04,C01090,P00006,3,0.1,Completed,2024-04-10,Online
ORD-22405,2024-04-04,C01120,P00019,3,0.0,Completed,2024-04-10,Online
ORD-22406,2024-04-04,C00274,P00018,1,0.1,Completed,2024-04-10,Store
ORD-22407,2024-04-04,C00920,P00025,2,0.1,Cancelled,,Online
ORD-22408,2024-04-04,C01150,P00050,2,0.1,Completed,2024-04-10,Store
ORD-22409,2024-04-04,C00049,P00035,3,0.05,Returned,2024-04-09,Online
ORD-22410,2024-04-05,C00278,P00007,3,0.05,Completed,2024-04-11,Online
ORD-22411,2024-04-05,C00425,P00040,3,0.05,Completed,2024-04-09,Store
ORD-22412,2024-04-05,C00541,P00022,1,0.05,Completed,2024-04-12,Store
ORD-22413,2024-04-05,C00480,P00018,3,0.05,Completed,2024-04-13,Store
ORD-22414,2024-04-05,C00560,P00024,2,0.05,Completed,2024-04-09,Online
ORD-22415,2024-04-05,C00968,P00005,1,0.1,Completed,2024-04-10,Store
ORD-22416,2024-04-05,C00447,P00046,1,0.0,Completed,2024-04-12,Online
ORD-22417,2024-04-05,C00655,P00031,3,0.1,Completed,2024-04-11,Online
ORD-22418,2024-04-05,C00610,P00035,3,0.1,Cancelled,,Online
ORD-22419,2024-04-05,C00642,P00019,2,0.0,Completed,2024-04-12,Store
ORD-22420,2024-04-05,C00849,P00023,3,0.05,Completed,2024-04-08,Online
ORD-22421,2024-04-05,C00675,P00036,3,0.05,Completed,2024-04-08,Store
ORD-22422,2024-04-05,C01029,P00004,2,0.0,Returned,2024-04-08,Store
ORD-22423,2024-04-05,C00212,P00025,1,0.05,Completed,2024-04-10,Store
ORD-22424,2024-04-05,C00174,P00033,1,0.05,Completed,2024-04-08,Online
ORD-22425,2024-04-05,C01019,P00047,3,0.1,Completed,2024-04-12,Store
ORD-22426,2024-04-05,C01114,P00040,2,0.1,Completed,2024-04-12,Store
ORD-22427,2024-04-05,C00883,P00023,1,0.0,Completed,2024-04-09,Online
ORD-22428,2024-04-05,C00575,P00030,3,0.1,Completed,2024-04-10,Store
ORD-22429,2024-04-05,C00001,P00009,1,0.0,Completed,2024-04-12,Store
ORD-22430,2024-04-05,C00963,P00050,2,0.0,Completed,2024-04-12,Store
ORD-22431,2024-04-05,C00594,P00042,1,0.0,Completed,2024-04-07,Store
ORD-22432,2024-04-05,C01100,P00029,1,0.1,Completed,2024-04-07,Online
ORD-22433,2024-04-05,C00777,P00014,2,0.05,Completed,2024-04-09,Store
ORD-22434,2024-04-06,C01141,P00040,2,0.0,Completed,2024-04-12,Store
ORD-22435,2024-04-06,C00162,P00007,3,0.05,Completed,2024-04-11,Store
ORD-22436,2024-04-06,C00520,P00003,2,0.05,Completed,2024-04-11,Store
ORD-22437,2024-04-06,C01160,P00030,2,0.05,Cancelled,,Online
ORD-22438,2024-04-06,C00420,P00015,2,0.0,Completed,2024-04-09,Store
ORD-22439,2024-04-06,C00018,P00043,2,0.05,Completed,2024-04-13,Store
ORD-22440,2024-04-06,C00047,P00049,2,0.1,Completed,2024-04-09,Online
ORD-22441,2024-04-06,C00879,P00011,2,0.05,Completed,2024-04-12,Store
ORD-22442,2024-04-06,C00616,P00009,2,0.0,Completed,2024-04-13,Online
ORD-22443,2024-04-06,C00786,P00037,3,0.05,Completed,2024-04-09,Online
ORD-22444,2024-04-06,C00949,P00010,1,0.0,Returned,2024-04-13,Store
ORD-22445,2024-04-06,C00882,P00049,1,0.1,Completed,2024-04-09,Store
ORD-22446,2024-04-06,C01082,P00006,2,0.1,Completed,2024-04-13,Store
ORD-22447,2024-04-06,C01101,P00021,2,0.0,Cancelled,,Online
ORD-22448,2024-04-06,C01082,P00003,3,0.0,Completed,2024-04-11,Online
ORD-22449,2024-04-06,C00916,P00015,3,0.0,Completed,2024-04-09,Online
ORD-22450,2024-04-06,C00060,P00025,3,0.05,Returned,2024-04-12,Store
ORD-22451,2024-04-06,C00315,P00010,3,0.0,Completed,2024-04-12,Online
ORD-22452,2024-04-06,C00411,P00046,1,0.1,Completed,2024-04-10,Store
ORD-22453,2024-04-06,C00513,P00041,2,0.0,Returned,2024-04-13,Online
ORD-22454,2024-04-06,C00468,P00048,1,0.05,Completed,2024-04-11,Store
ORD-22455,2024-04-06,C00916,P00026,3,0.1,Completed,2024-04-12,Store
ORD-22456,2024-04-06,C00022,P00001,2,0.1,Completed,2024-04-14,Online
ORD-22457,2024-04-06,C00908,P00008,3,0.0,Completed,2024-04-10,Store
ORD-22458,2024-04-06,C00108,P00014,2,0.0,Completed,2024-04-09,Store
ORD-22459,2024-04-06,C00237,P00047,1,0.05,Completed,2024-04-10,Store
ORD-22460,2024-04-06,C00010,P00015,1,0.0,Completed,2024-04-10,Store
ORD-22461,2024-04-07,C00406,P00032,2,0.1,Completed,2024-04-12,Store
ORD-22462,2024-04-07,C00247,P00035,3,0.0,Completed,2024-04-10,Store
ORD-22463,2024-04-07,C01134,P00038,2,0.1,Completed,2024-04-14,Online
ORD-22464,2024-04-07,C00342,P00031,1,0.1,Completed,2024-04-14,Store
ORD-22465,2024-04-07,C01021,P00003,1,0.05,Completed,2024-04-11,Online
ORD-22466,2024-04-07,C00711,P00006,1,0.0,Completed,2024-04-10,Online
ORD-22467,2024-04-07,C00994,P00010,2,0.05,Completed,2024-04-14,Online
ORD-22468,2024-04-07,C00439,P00008,2,0.0,Completed,2024-04-10,Online
ORD-22469,2024-04-07,C00757,P00003,1,0.05,Completed,2024-04-10,Store
ORD-22470,2024-04-07,C01198,P00011,1,0.1,Returned,2024-04-14,Store
ORD-22471,2024-04-07,C00853,P00019,1,0.05,Completed,2024-04-10,Online
ORD-22472,2024-04-07,C01026,P00028,1,0.1,Completed,2024-04-10,Store
ORD-22473,2024-04-07,C01087,P00025,3,0.0,Completed,2024-04-11,Online
ORD-22474,2024-04-07,C01051,P00034,1,0.05,Completed,2024-04-13,Online
ORD-22475,2024-04-07,C00654,P00023,3,0.0,Completed,2024-04-11,Store
ORD-22476,2024-04-07,C01122,P00017,1,0.0,Completed,2024-04-10,Store
ORD-22477,2024-04-07,C00722,P00027,1,0.05,Completed,2024-04-13,Online
ORD-22478,2024-04-07,C00794,P00020,1,0.05,Returned,2024-04-10,Online
ORD-22479,2024-04-07,C01007,P00032,3,0.1,Completed,2024-04-11,Online
ORD-22480,2024-04-07,C00207,P00041,3,0.05,Completed,2024-04-12,Online
ORD-22481,2024-04-07,C01158,P00027,2,0.1,Completed,2024-04-13,Store
ORD-22482,2024-04-07,C00592,P00018,1,0.0,Returned,2024-04-12,Store
ORD-22483,2024-04-07,C00874,P00036,1,0.05,Returned,2024-04-11,Store
ORD-22484,2024-04-08,C00706,P00014,3,0.0,Completed,2024-04-13,Store
ORD-22485,2024-04-08,C00517,P00045,1,0.0,Completed,2024-04-16,Store
ORD-22486,2024-04-08,C00940,P00028,3,0.1,Completed,2024-04-12,Online
ORD-22487,2024-04-08,C00954,P00020,2,0.0,Completed,2024-04-15,Online
ORD-22488,2024-04-08,C01167,P00008,1,0.05,Completed,2024-04-12,Online
ORD-22489,2024-04-08,C00948,P00028,1,0.05,Completed,2024-04-13,Online
ORD-22490,2024-04-08,C00087,P00047,3,0.0,Cancelled,,Store
ORD-22491,2024-04-08,C01084,P00013,2,0.0,Completed,2024-04-12,Store
ORD-22492,2024-04-08,C01177,P00005,1,0.05,Completed,2024-04-14,Store
ORD-22493,2024-04-08,C00062,P00027,3,0.0,Completed,2024-04-15,Online
ORD-22494,2024-04-08,C00676,P00040,2,0.1,Completed,2024-04-13,Store
ORD-22495,2024-04-08,C00598,P00034,2,0.0,Completed,2024-04-12,Store
ORD-22496,2024-04-08,C01075,P00048,1,0.1,Completed,2024-04-14,Store
ORD-22497,2024-04-08,C01023,P00048,2,0.05,Completed,2024-04-10,Online
ORD-22498,2024-04-08,C00456,P00015,3,0.0,Completed,2024-04-11,Store
ORD-22499,2024-04-08,C00238,P00039,1,0.0,Completed,2024-04-12,Online
ORD-22500,2024-04-08,C01198,P00014,3,0.05,Completed,2024-04-13,Store
ORD-22501,2024-04-08,C00041,P00029,1,0.1,Cancelled,,Store
ORD-22502,2024-04-08,C00295,P00020,2,0.05,Completed,2024-04-12,Online
ORD-22503,2024-04-08,C01144,P00040,3,0.1,Completed,2024-04-15,Store
ORD-22504,2024-04-09,C00395,P00050,3,0.0,Completed,2024-04-13,Store
ORD-22505,2024-04-09,C01178,P00010,3,0.1,Completed,2024-04-11,Store
